date,time,entidad,compra,venta
2025-09-10,2025-09-10T13:31:00Z,Capla,63.4,
2025-09-10,2025-09-10T13:31:00Z,Cambio Extranjero,63,
2025-09-10,2025-09-10T13:31:00Z,Taveras,63.1,
2025-09-10,2025-09-10T13:31:00Z,Asociación Mocana,59.2,
2025-09-10,2025-09-10T13:31:00Z,Asociación Romana,62.5,
2025-09-10,2025-09-10T13:31:00Z,Asociación Peravia de Ahorros y Préstamos,61.2,63.2
2025-09-10,2025-09-10T13:31:00Z,Banreservas,61.849999999999994,63.849999999999994
2025-09-10,2025-09-10T13:31:00Z,Banco Caribe,62.849999999999994,63.849999999999994
2025-09-10,2025-09-10T13:31:00Z,Moneycorps,63.3,63.9
2025-09-10,2025-09-10T13:31:00Z,Asociación Cibao de Ahorros y Préstamos,62.25,63.9
2025-09-10,2025-09-10T13:31:00Z,Gamelin,63.3,63.9
2025-09-10,2025-09-10T13:31:00Z,Banco Popular,62.05,63.9
2025-09-10,2025-09-10T13:31:00Z,Bonanza Banco,62.5,63.9
2025-09-10,2025-09-10T13:31:00Z,Banco Vimenca,62.5,63.949999999999996
2025-09-10,2025-09-10T13:31:00Z,Abonap,62.25,63.99
2025-09-10,2025-09-10T13:31:00Z,Panora Exchange,63.349999999999994,64
2025-09-10,2025-09-10T13:31:00Z,Banco Unión,62.25,64
2025-09-10,2025-09-10T13:31:00Z,Motor Crédito,63.1,64.05
2025-09-10,2025-09-10T13:31:00Z,RM,63.6,64.1
2025-09-10,2025-09-10T13:31:00Z,Girosol,63.2,64.1
2025-09-10,2025-09-10T13:31:00Z,Banco Lafise,62.1,64.1
2025-09-10,2025-09-10T13:31:00Z,Banco BHD,61.3,64.1
2025-09-10,2025-09-10T13:31:00Z,Asociación Popular de Ahorros y Préstamos,62.1,64.1
2025-09-10,2025-09-10T13:31:00Z,Alaver,63.1,64.1
2025-09-10,2025-09-10T13:31:00Z,Asociación La Nacional de Ahorros y Préstamos,63,64.1
2025-09-10,2025-09-10T13:31:00Z,Banesco,61.2,64.1
2025-09-10,2025-09-10T13:31:00Z,Asociación Duarte,63.1,64.1
2025-09-10,2025-09-10T13:31:00Z,SCT,63.5,64.4
