date,time,entidad,compra,venta
2025-04-06,2025-04-06T21:18:47Z,Asociación Mocana,60,
2025-04-06,2025-04-06T21:18:47Z,Agente de Cambio La Nacional,61.75,
2025-04-06,2025-04-06T21:18:47Z,Asociación Romana,61.3,
2025-04-06,2025-04-06T21:18:47Z,Moneycorps,61.5,62.5
2025-04-06,2025-04-06T21:18:47Z,Girosol,61.5,62.5
2025-04-06,2025-04-06T21:18:47Z,Capla,61.7,62.7
2025-04-06,2025-04-06T21:18:47Z,Panora Exchange,62,62.7
2025-04-06,2025-04-06T21:18:47Z,Taveras,62,62.7
2025-04-06,2025-04-06T21:18:47Z,RM,62.1,62.7
2025-04-06,2025-04-06T21:18:47Z,Cambio Extranjero,61.5,62.75
2025-04-06,2025-04-06T21:18:47Z,Banreservas,61.449999999999996,62.949999999999996
2025-04-06,2025-04-06T21:18:47Z,Scotiabank Cambio online,61.4,63.1
2025-04-06,2025-04-06T21:18:47Z,Gamelin,61.8,63.15
2025-04-06,2025-04-06T21:18:47Z,SCT,62.1,63.2
2025-04-06,2025-04-06T21:18:47Z,Banco BHD,61.4,63.2
2025-04-06,2025-04-06T21:18:47Z,Banco Vimenca,61.2,63.2
2025-04-06,2025-04-06T21:18:47Z,Banco Lafise,61.5,63.2
2025-04-06,2025-04-06T21:18:47Z,Banco Popular,61.2,63.2
2025-04-06,2025-04-06T21:18:47Z,Banco Caribe,61.7,63.2
2025-04-06,2025-04-06T21:18:47Z,Asociación Cibao de Ahorros y Préstamos,61.4,63.3
2025-04-06,2025-04-06T21:18:47Z,Scotiabank,61.3,63.3
2025-04-06,2025-04-06T21:18:47Z,Banco Unión,61.75,63.3
2025-04-06,2025-04-06T21:18:47Z,Banesco,61.2,63.3
2025-04-06,2025-04-06T21:18:47Z,Motor Crédito,61.9,63.3
2025-04-06,2025-04-06T21:18:47Z,Alaver,61.6,63.349999999999994
2025-04-06,2025-04-06T21:18:47Z,Asociación La Nacional de Ahorros y Préstamos,61.5,63.349999999999994
2025-04-06,2025-04-06T21:18:47Z,Asociación Popular de Ahorros y Préstamos,61.25,63.349999999999994
2025-04-06,2025-04-06T21:18:47Z,Abonap,61.690000000000005,63.39
2025-04-06,2025-04-06T21:18:47Z,Bonanza Banco,61.5,63.4
2025-04-06,2025-04-06T21:18:47Z,Asociación Duarte,61.6,63.4
2025-04-06,2025-04-06T21:18:47Z,Asociación Peravia de Ahorros y Préstamos,61.8,63.449999999999996
