date,time,entidad,compra,venta
2026-01-18,2026-01-18T13:33:09Z,Asociación Romana,61.8,
2026-01-18,2026-01-18T13:33:09Z,Moneycorps,62.25,63.2
2026-01-18,2026-01-18T13:33:09Z,RM,62.5,63.4
2026-01-18,2026-01-18T13:33:09Z,Girosol,62,63.4
2026-01-18,2026-01-18T13:33:09Z,Panora Exchange,62.3,63.4
2026-01-18,2026-01-18T13:33:09Z,Capla,62.1,63.5
2026-01-18,2026-01-18T13:33:09Z,Cambio Extranjero,,63.690000000000005
2026-01-18,2026-01-18T13:33:09Z,SCT,62.4,63.8
2026-01-18,2026-01-18T13:33:09Z,Gamelin,62.4,63.849999999999994
2026-01-18,2026-01-18T13:33:09Z,Banreservas,61.849999999999994,63.849999999999994
2026-01-18,2026-01-18T13:33:09Z,Motor Crédito,62.5,63.9
2026-01-18,2026-01-18T13:33:09Z,Asociación Cibao de Ahorros y Préstamos,62.1,64
2026-01-18,2026-01-18T13:33:09Z,Bonanza Banco,62,64.1
2026-01-18,2026-01-18T13:33:09Z,Asociación La Nacional de Ahorros y Préstamos,62.3,64.1
2026-01-18,2026-01-18T13:33:09Z,Asociación Duarte,62.5,64.1
2026-01-18,2026-01-18T13:33:09Z,Banco Caribe,62,64.1
2026-01-18,2026-01-18T13:33:09Z,Banco BHD,61.65,64.14999999999999
2026-01-18,2026-01-18T13:33:09Z,Banco Unión,62.5,64.14999999999999
2026-01-18,2026-01-18T13:33:09Z,Banesco,61.65,64.14999999999999
2026-01-18,2026-01-18T13:33:09Z,Banco Lafise,62.05,64.2
2026-01-18,2026-01-18T13:33:09Z,Asociación Popular de Ahorros y Préstamos,62.25,64.2
2026-01-18,2026-01-18T13:33:09Z,Banco Popular,61.55,64.2
2026-01-18,2026-01-18T13:33:09Z,Abonap,62.33,64.21000000000001
2026-01-18,2026-01-18T13:33:09Z,Taveras,63.6,64.25
2026-01-18,2026-01-18T13:33:09Z,Asociación Peravia de Ahorros y Préstamos,62.5,64.25
