date,time,entidad,compra,venta
2025-06-19,2025-06-19T13:36:19Z,Capla,59.2,
2025-06-19,2025-06-19T13:36:19Z,Agente de Cambio La Nacional,58.75,
2025-06-19,2025-06-19T13:36:19Z,Asociación Mocana,56,
2025-06-19,2025-06-19T13:36:19Z,Asociación Romana,58.5,
2025-06-19,2025-06-19T13:36:19Z,Taveras,59,59.449999999999996
2025-06-19,2025-06-19T13:36:19Z,Girosol,58.98,59.5
2025-06-19,2025-06-19T13:36:19Z,RM,59.1,59.5
2025-06-19,2025-06-19T13:36:19Z,Cambio Extranjero,59.25,59.64
2025-06-19,2025-06-19T13:36:19Z,Panora Exchange,59.1,59.65
2025-06-19,2025-06-19T13:36:19Z,SCT,59.1,59.7
2025-06-19,2025-06-19T13:36:19Z,Moneycorps,59.3,59.75
2025-06-19,2025-06-19T13:36:19Z,Gamelin,59.15,59.75
2025-06-19,2025-06-19T13:36:19Z,Banco Vimenca,58.5,60.25
2025-06-19,2025-06-19T13:36:19Z,Asociación Cibao de Ahorros y Préstamos,58.449999999999996,60.25
2025-06-19,2025-06-19T13:36:19Z,Alaver,58.449999999999996,60.25
2025-06-19,2025-06-19T13:36:19Z,Bonanza Banco,58.6,60.25
2025-06-19,2025-06-19T13:36:19Z,Banco Caribe,58.4,60.25
2025-06-19,2025-06-19T13:36:19Z,Banreservas,58.4,60.25
2025-06-19,2025-06-19T13:36:19Z,Motor Crédito,58.55,60.25
2025-06-19,2025-06-19T13:36:19Z,Abonap,58.160000000000004,60.339999999999996
2025-06-19,2025-06-19T13:36:19Z,Banco BHD,57.75,60.5
2025-06-19,2025-06-19T13:36:19Z,Banco Lafise,58.15,60.5
2025-06-19,2025-06-19T13:36:19Z,Banco Unión,58.2,60.5
2025-06-19,2025-06-19T13:36:19Z,Banco Popular,57.5,60.5
2025-06-19,2025-06-19T13:36:19Z,Banesco,58.4,60.5
2025-06-19,2025-06-19T13:36:19Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-06-19,2025-06-19T13:36:19Z,Asociación Duarte,58.2,60.5
2025-06-19,2025-06-19T13:36:19Z,Asociación Popular de Ahorros y Préstamos,57.9,60.5
2025-06-19,2025-06-19T13:36:19Z,Asociación La Nacional de Ahorros y Préstamos,58.3,60.6
