date,time,entidad,compra,venta
2026-05-06,2026-05-06T13:55:54Z,Asociación Romana,58.5,
2026-05-06,2026-05-06T13:55:54Z,Moneycorps,59.1,59.8
2026-05-06,2026-05-06T13:55:54Z,Panora Exchange,58.9,59.9
2026-05-06,2026-05-06T13:55:54Z,Gamelin,59.2,59.949999999999996
2026-05-06,2026-05-06T13:55:54Z,RM,59.25,60
2026-05-06,2026-05-06T13:55:54Z,Taveras,59.25,60
2026-05-06,2026-05-06T13:55:54Z,Cambio Extranjero,59.25,60
2026-05-06,2026-05-06T13:55:54Z,SCT,59.2,60
2026-05-06,2026-05-06T13:55:54Z,Motor Crédito,58.65,60.5
2026-05-06,2026-05-06T13:55:54Z,Banco Unión,58.1,60.9
2026-05-06,2026-05-06T13:55:54Z,Asociación Cibao de Ahorros y Préstamos,58.5,61
2026-05-06,2026-05-06T13:55:54Z,Bonanza Banco,58.7,61
2026-05-06,2026-05-06T13:55:54Z,Banreservas,58,61
2026-05-06,2026-05-06T13:55:54Z,Asociación Peravia de Ahorros y Préstamos,58,61.2
2026-05-06,2026-05-06T13:55:54Z,Banco Caribe,58.5,61.25
2026-05-06,2026-05-06T13:55:54Z,Abonap,58.120000000000005,61.290000000000006
2026-05-06,2026-05-06T13:55:54Z,Banco BHD,57.7,61.4
2026-05-06,2026-05-06T13:55:54Z,Banco Lafise,57.9,61.4
2026-05-06,2026-05-06T13:55:54Z,Asociación La Nacional de Ahorros y Préstamos,58,61.4
2026-05-06,2026-05-06T13:55:54Z,Banesco,58,61.4
2026-05-06,2026-05-06T13:55:54Z,Asociación Popular de Ahorros y Préstamos,58,61.4
