date,time,entidad,compra,venta
2025-11-30,2025-11-30T13:30:24Z,Capla,62.9,
2025-11-30,2025-11-30T13:30:24Z,Cambio Extranjero,63.25,
2025-11-30,2025-11-30T13:30:24Z,Asociación Romana,62.1,
2025-11-30,2025-11-30T13:30:24Z,Panora Exchange,62.7,63.5
2025-11-30,2025-11-30T13:30:24Z,Gamelin,62.8,63.7
2025-11-30,2025-11-30T13:30:24Z,Banreservas,61.8,63.8
2025-11-30,2025-11-30T13:30:24Z,Moneycorps,63.25,63.849999999999994
2025-11-30,2025-11-30T13:30:24Z,Motor Crédito,62.2,63.9
2025-11-30,2025-11-30T13:30:24Z,Abonap,61.91,63.99
2025-11-30,2025-11-30T13:30:24Z,Girosol,62.5,64
2025-11-30,2025-11-30T13:30:24Z,SCT,63.2,64
2025-11-30,2025-11-30T13:30:24Z,RM,63.2,64
2025-11-30,2025-11-30T13:30:24Z,Banco Unión,62,64
2025-11-30,2025-11-30T13:30:24Z,Bonanza Banco,62.5,64
2025-11-30,2025-11-30T13:30:24Z,Asociación Peravia de Ahorros y Préstamos,61.8,64
2025-11-30,2025-11-30T13:30:24Z,Asociación Duarte,61.9,64
2025-11-30,2025-11-30T13:30:24Z,Asociación Cibao de Ahorros y Préstamos,62.05,64.05
2025-11-30,2025-11-30T13:30:24Z,Banco BHD,61.849999999999994,64.05
2025-11-30,2025-11-30T13:30:24Z,Banco Vimenca,62.65,64.05
2025-11-30,2025-11-30T13:30:24Z,Banco Lafise,61.849999999999994,64.05
2025-11-30,2025-11-30T13:30:24Z,Asociación La Nacional de Ahorros y Préstamos,62,64.05
2025-11-30,2025-11-30T13:30:24Z,Asociación Popular de Ahorros y Préstamos,61.9,64.05
2025-11-30,2025-11-30T13:30:24Z,Banesco,61.8,64.05
2025-11-30,2025-11-30T13:30:24Z,Banco Popular,61.65,64.05
2025-11-30,2025-11-30T13:30:24Z,Banco Caribe,62.5,64.05
2025-11-30,2025-11-30T13:30:24Z,Taveras,63.25,64.1
