date,time,entidad,compra,venta
2026-02-06,2026-02-06T12:46:41Z,Asociación Romana,62.1,
2026-02-06,2026-02-06T12:46:41Z,Moneycorps,62.7,63.3
2026-02-06,2026-02-06T12:46:41Z,Gamelin,62.65,63.349999999999994
2026-02-06,2026-02-06T12:46:41Z,Capla,62.5,63.4
2026-02-06,2026-02-06T12:46:41Z,Panora Exchange,62.6,63.4
2026-02-06,2026-02-06T12:46:41Z,Taveras,62.7,63.5
2026-02-06,2026-02-06T12:46:41Z,Cambio Extranjero,,63.5
2026-02-06,2026-02-06T12:46:41Z,RM,62.7,63.5
2026-02-06,2026-02-06T12:46:41Z,SCT,62.8,63.6
2026-02-06,2026-02-06T12:46:41Z,Banreservas,61.75,63.75
2026-02-06,2026-02-06T12:46:41Z,Banco Caribe,62.25,63.8
2026-02-06,2026-02-06T12:46:41Z,Banco Unión,62.25,63.9
2026-02-06,2026-02-06T12:46:41Z,Asociación Duarte,62.3,63.9
2026-02-06,2026-02-06T12:46:41Z,Motor Crédito,62.5,63.9
2026-02-06,2026-02-06T12:46:41Z,Banesco,61.65,64
2026-02-06,2026-02-06T12:46:41Z,Asociación Peravia de Ahorros y Préstamos,62,64
2026-02-06,2026-02-06T12:46:41Z,Abonap,62.04,64.1
2026-02-06,2026-02-06T12:46:41Z,Bonanza Banco,62.3,64.1
2026-02-06,2026-02-06T12:46:41Z,Asociación La Nacional de Ahorros y Préstamos,62.1,64.1
2026-02-06,2026-02-06T12:46:41Z,Banco BHD,61.7,64.2
2026-02-06,2026-02-06T12:46:41Z,Asociación Cibao de Ahorros y Préstamos,62.2,64.2
2026-02-06,2026-02-06T12:46:41Z,Banco Lafise,62.05,64.2
2026-02-06,2026-02-06T12:46:41Z,Asociación Popular de Ahorros y Préstamos,62.25,64.2
2026-02-06,2026-02-06T12:46:41Z,Banco Popular,61.5,64.25
