date,time,entidad,compra,venta
2025-12-08,2025-12-08T13:39:16Z,Capla,63.5,
2025-12-08,2025-12-08T13:39:16Z,Cambio Extranjero,63.75,
2025-12-08,2025-12-08T13:39:16Z,Asociación Romana,63,
2025-12-08,2025-12-08T13:39:16Z,Banreservas,62.55,64.55
2025-12-08,2025-12-08T13:39:16Z,Asociación Peravia de Ahorros y Préstamos,62.25,64.6
2025-12-08,2025-12-08T13:39:16Z,Gamelin,63.5,64.7
2025-12-08,2025-12-08T13:39:16Z,Motor Crédito,63.2,64.7
2025-12-08,2025-12-08T13:39:16Z,Moneycorps,63.75,64.75
2025-12-08,2025-12-08T13:39:16Z,Banco Caribe,63.6,64.75
2025-12-08,2025-12-08T13:39:16Z,Abonap,62.949999999999996,64.78
2025-12-08,2025-12-08T13:39:16Z,Banco BHD,62.6,64.8
2025-12-08,2025-12-08T13:39:16Z,Asociación Cibao de Ahorros y Préstamos,63.6,64.8
2025-12-08,2025-12-08T13:39:16Z,Taveras,64.1,64.8
2025-12-08,2025-12-08T13:39:16Z,RM,64.1,64.8
2025-12-08,2025-12-08T13:39:16Z,Panora Exchange,63.8,64.8
2025-12-08,2025-12-08T13:39:16Z,Banco Vimenca,63.5,64.8
2025-12-08,2025-12-08T13:39:16Z,Banco Lafise,62.65,64.8
2025-12-08,2025-12-08T13:39:16Z,Asociación La Nacional de Ahorros y Préstamos,63.8,64.8
2025-12-08,2025-12-08T13:39:16Z,Banco Unión,63,64.8
2025-12-08,2025-12-08T13:39:16Z,Banco Popular,62.4,64.8
2025-12-08,2025-12-08T13:39:16Z,Asociación Duarte,62.65,64.8
2025-12-08,2025-12-08T13:39:16Z,Banesco,62.5,64.8
2025-12-08,2025-12-08T13:39:16Z,Asociación Popular de Ahorros y Préstamos,62.6,64.8
2025-12-08,2025-12-08T13:39:16Z,Bonanza Banco,63.8,64.9
2025-12-08,2025-12-08T13:39:16Z,Girosol,63.8,64.95
2025-12-08,2025-12-08T13:39:16Z,SCT,64,65.1
