date,time,entidad,compra,venta
2025-04-12,2025-04-12T13:24:40Z,Agente de Cambio La Nacional,60,
2025-04-12,2025-04-12T13:24:40Z,Asociación Mocana,60,
2025-04-12,2025-04-12T13:24:40Z,Asociación Romana,60,
2025-04-12,2025-04-12T13:24:40Z,RM,60,60.9
2025-04-12,2025-04-12T13:24:40Z,Cambio Extranjero,60.1,61.4
2025-04-12,2025-04-12T13:24:40Z,Moneycorps,60.5,61.449999999999996
2025-04-12,2025-04-12T13:24:40Z,Taveras,60.5,61.5
2025-04-12,2025-04-12T13:24:40Z,Gamelin,60.3,61.6
2025-04-12,2025-04-12T13:24:40Z,Capla,,61.7
2025-04-12,2025-04-12T13:24:40Z,Panora Exchange,60.5,61.7
2025-04-12,2025-04-12T13:24:40Z,SCT,60,61.7
2025-04-12,2025-04-12T13:24:40Z,Girosol,60.3,61.9
2025-04-12,2025-04-12T13:24:40Z,Banreservas,60.349999999999994,61.949999999999996
2025-04-12,2025-04-12T13:24:40Z,Banco Popular,59.949999999999996,61.99
2025-04-12,2025-04-12T13:24:40Z,Asociación Cibao de Ahorros y Préstamos,60,62
2025-04-12,2025-04-12T13:24:40Z,Banco BHD,60,62
2025-04-12,2025-04-12T13:24:40Z,Banco Vimenca,60,62
2025-04-12,2025-04-12T13:24:40Z,Scotiabank Cambio online,60.05,62
2025-04-12,2025-04-12T13:24:40Z,Banco Unión,60,62
2025-04-12,2025-04-12T13:24:40Z,Asociación La Nacional de Ahorros y Préstamos,60,62
2025-04-12,2025-04-12T13:24:40Z,Alaver,60.3,62
2025-04-12,2025-04-12T13:24:40Z,Banesco,60,62
2025-04-12,2025-04-12T13:24:40Z,Banco Lafise,60.25,62.25
2025-04-12,2025-04-12T13:24:40Z,Scotiabank,59.9,62.25
2025-04-12,2025-04-12T13:24:40Z,Banco Caribe,60.25,62.25
2025-04-12,2025-04-12T13:24:40Z,Asociación Popular de Ahorros y Préstamos,60,62.25
2025-04-12,2025-04-12T13:24:40Z,Asociación Peravia de Ahorros y Préstamos,60,62.3
2025-04-12,2025-04-12T13:24:40Z,Motor Crédito,60.6,62.3
2025-04-12,2025-04-12T13:24:40Z,Abonap,60.379999999999995,62.36
2025-04-12,2025-04-12T13:24:40Z,Bonanza Banco,60.2,62.5
2025-04-12,2025-04-12T13:24:40Z,Asociación Duarte,60.3,62.5
