date,time,entidad,compra,venta
2026-01-04,2026-01-04T13:34:08Z,Capla,62.6,
2026-01-04,2026-01-04T13:34:08Z,Asociación Romana,62,
2026-01-04,2026-01-04T13:34:08Z,Taveras,62.3,63
2026-01-04,2026-01-04T13:34:08Z,Banreservas,61.7,63.7
2026-01-04,2026-01-04T13:34:08Z,Moneycorps,63.25,63.78
2026-01-04,2026-01-04T13:34:08Z,Panora Exchange,63.1,63.8
2026-01-04,2026-01-04T13:34:08Z,Gamelin,63,63.8
2026-01-04,2026-01-04T13:34:08Z,Asociación Peravia de Ahorros y Préstamos,62,63.8
2026-01-04,2026-01-04T13:34:08Z,Banco Caribe,62,63.9
2026-01-04,2026-01-04T13:34:08Z,Motor Crédito,62.5,63.9
2026-01-04,2026-01-04T13:34:08Z,Girosol,62.6,63.949999999999996
2026-01-04,2026-01-04T13:34:08Z,Cambio Extranjero,62.6,63.99
2026-01-04,2026-01-04T13:34:08Z,Abonap,62,63.99
2026-01-04,2026-01-04T13:34:08Z,RM,63.3,64
2026-01-04,2026-01-04T13:34:08Z,Asociación Cibao de Ahorros y Préstamos,62.3,64
2026-01-04,2026-01-04T13:34:08Z,Banco Unión,62.25,64
2026-01-04,2026-01-04T13:34:08Z,Bonanza Banco,62.3,64
2026-01-04,2026-01-04T13:34:08Z,Banco BHD,61.9,64.1
2026-01-04,2026-01-04T13:34:08Z,Banco Lafise,61.949999999999996,64.1
2026-01-04,2026-01-04T13:34:08Z,Asociación La Nacional de Ahorros y Préstamos,62.3,64.1
2026-01-04,2026-01-04T13:34:08Z,Asociación Popular de Ahorros y Préstamos,62.3,64.1
2026-01-04,2026-01-04T13:34:08Z,Asociación Duarte,62.2,64.1
2026-01-04,2026-01-04T13:34:08Z,Banco Popular,61.6,64.1
2026-01-04,2026-01-04T13:34:08Z,Banesco,62,64.1
2026-01-04,2026-01-04T13:34:08Z,SCT,63.1,64.2
