date,time,entidad,compra,venta
2025-10-01,2025-10-01T13:34:24Z,Capla,62,
2025-10-01,2025-10-01T13:34:24Z,Cambio Extranjero,62.05,
2025-10-01,2025-10-01T13:34:24Z,Asociación Romana,61.4,
2025-10-01,2025-10-01T13:34:24Z,RM,61.8,62.5
2025-10-01,2025-10-01T13:34:24Z,Gamelin,61.5,62.8
2025-10-01,2025-10-01T13:34:24Z,Banreservas,60.8,62.8
2025-10-01,2025-10-01T13:34:24Z,Banco Caribe,61.8,62.8
2025-10-01,2025-10-01T13:34:24Z,Motor Crédito,61.4,62.8
2025-10-01,2025-10-01T13:34:24Z,Abonap,61.11,62.89
2025-10-01,2025-10-01T13:34:24Z,Moneycorps,62.3,62.9
2025-10-01,2025-10-01T13:34:24Z,Banco BHD,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Asociación Cibao de Ahorros y Préstamos,61.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Taveras,62.25,62.9
2025-10-01,2025-10-01T13:34:24Z,Banco Vimenca,61.5,62.9
2025-10-01,2025-10-01T13:34:24Z,Banco Lafise,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Banco Unión,60.8,62.9
2025-10-01,2025-10-01T13:34:24Z,Banco Popular,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Alaver,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Asociación Popular de Ahorros y Préstamos,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Asociación Peravia de Ahorros y Préstamos,61,62.9
2025-10-01,2025-10-01T13:34:24Z,Banesco,60.9,62.9
2025-10-01,2025-10-01T13:34:24Z,Asociación Duarte,61.5,62.9
2025-10-01,2025-10-01T13:34:24Z,Asociación La Nacional de Ahorros y Préstamos,61,62.949999999999996
2025-10-01,2025-10-01T13:34:24Z,Bonanza Banco,62,62.949999999999996
2025-10-01,2025-10-01T13:34:24Z,Girosol,61.65,62.98
2025-10-01,2025-10-01T13:34:24Z,Panora Exchange,62.3,63
2025-10-01,2025-10-01T13:34:24Z,SCT,62.2,63
