date,time,entidad,compra,venta
2025-05-19,2025-05-19T13:36:16Z,Asociación Mocana,56,
2025-05-19,2025-05-19T13:36:16Z,Agente de Cambio La Nacional,58.5,
2025-05-19,2025-05-19T13:36:16Z,Asociación Romana,58,
2025-05-19,2025-05-19T13:36:16Z,Girosol,58.4,58.949999999999996
2025-05-19,2025-05-19T13:36:16Z,Taveras,58.6,59
2025-05-19,2025-05-19T13:36:16Z,Panora Exchange,58.6,59.1
2025-05-19,2025-05-19T13:36:16Z,Cambio Extranjero,58.6,59.18
2025-05-19,2025-05-19T13:36:16Z,Capla,58.5,59.2
2025-05-19,2025-05-19T13:36:16Z,RM,58.849999999999994,59.2
2025-05-19,2025-05-19T13:36:16Z,SCT,58.6,59.3
2025-05-19,2025-05-19T13:36:16Z,Moneycorps,58.75,59.3
2025-05-19,2025-05-19T13:36:16Z,Gamelin,58.7,59.5
2025-05-19,2025-05-19T13:36:16Z,Banco Caribe,58.25,59.9
2025-05-19,2025-05-19T13:36:16Z,Motor Crédito,58.4,60
2025-05-19,2025-05-19T13:36:16Z,Banco BHD,58,60.25
2025-05-19,2025-05-19T13:36:16Z,Banco Vimenca,58.25,60.25
2025-05-19,2025-05-19T13:36:16Z,Asociación Cibao de Ahorros y Préstamos,58.25,60.25
2025-05-19,2025-05-19T13:36:16Z,Banco Unión,58.1,60.25
2025-05-19,2025-05-19T13:36:16Z,Banreservas,58.4,60.25
2025-05-19,2025-05-19T13:36:16Z,Alaver,58.25,60.25
2025-05-19,2025-05-19T13:36:16Z,Asociación Duarte,58.25,60.3
2025-05-19,2025-05-19T13:36:16Z,Abonap,58.18,60.339999999999996
2025-05-19,2025-05-19T13:36:16Z,Banco Promerica,58.25,60.5
2025-05-19,2025-05-19T13:36:16Z,Banco Lafise,58.15,60.5
2025-05-19,2025-05-19T13:36:16Z,Banesco,58.4,60.5
2025-05-19,2025-05-19T13:36:16Z,Bonanza Banco,58.2,60.5
2025-05-19,2025-05-19T13:36:16Z,Banco Popular,58,60.5
2025-05-19,2025-05-19T13:36:16Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-05-19,2025-05-19T13:36:16Z,Asociación Popular de Ahorros y Préstamos,58,60.5
2025-05-19,2025-05-19T13:36:16Z,Asociación La Nacional de Ahorros y Préstamos,58.3,60.6
