date,time,entidad,compra,venta
2025-01-18,2025-01-18T13:18:28Z,Agente de Cambio La Nacional,61,
2025-01-18,2025-01-18T13:18:28Z,Taveras,61.15,61.6
2025-01-18,2025-01-18T13:18:28Z,Banreservas,60.1,61.6
2025-01-18,2025-01-18T13:18:28Z,Motor Crédito,60.75,61.6
2025-01-18,2025-01-18T13:18:28Z,Asociación Peravia de Ahorros y Préstamos,60.6,61.6
2025-01-18,2025-01-18T13:18:28Z,Asociación Cibao de Ahorros y Préstamos,60.65,61.65
2025-01-18,2025-01-18T13:18:28Z,Banco Lafise,60.15,61.65
2025-01-18,2025-01-18T13:18:28Z,Scotiabank Cambio online,59.9,61.65
2025-01-18,2025-01-18T13:18:28Z,Alaver,60.65,61.65
2025-01-18,2025-01-18T13:18:28Z,Asociación La Nacional de Ahorros y Préstamos,60.65,61.65
2025-01-18,2025-01-18T13:18:28Z,Banesco,59.849999999999994,61.65
2025-01-18,2025-01-18T13:18:28Z,Banco Popular,59.9,61.65
2025-01-18,2025-01-18T13:18:28Z,Banco Caribe,60.65,61.65
2025-01-18,2025-01-18T13:18:28Z,Asociación Popular de Ahorros y Préstamos,60,61.65
2025-01-18,2025-01-18T13:18:28Z,Panora Exchange,61.2,61.7
2025-01-18,2025-01-18T13:18:28Z,Gamelin,61.1,61.7
2025-01-18,2025-01-18T13:18:28Z,Girosol,61,61.7
2025-01-18,2025-01-18T13:18:28Z,Scotiabank,59.75,61.7
2025-01-18,2025-01-18T13:18:28Z,Bonanza Banco,60.7,61.7
2025-01-18,2025-01-18T13:18:28Z,Cambio Extranjero,61,61.790000000000006
2025-01-18,2025-01-18T13:18:28Z,Capla,61.2,61.8
2025-01-18,2025-01-18T13:18:28Z,Moneycorps,61.3,61.8
2025-01-18,2025-01-18T13:18:28Z,SCT,61.1,61.8
2025-01-18,2025-01-18T13:18:28Z,RM,61.3,61.8
