date,time,entidad,compra,venta
2025-07-31,2025-07-31T13:43:10Z,Capla,60.75,
2025-07-31,2025-07-31T13:43:10Z,Asociación Mocana,59.2,
2025-07-31,2025-07-31T13:43:10Z,Asociación Romana,60.25,
2025-07-31,2025-07-31T13:43:10Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-07-31,2025-07-31T13:43:10Z,RM,60.5,60.849999999999994
2025-07-31,2025-07-31T13:43:10Z,Girosol,60.5,60.949999999999996
2025-07-31,2025-07-31T13:43:10Z,Motor Crédito,60.1,61.1
2025-07-31,2025-07-31T13:43:10Z,Banreservas,59.15,61.15
2025-07-31,2025-07-31T13:43:10Z,Abonap,59.32,61.190000000000005
2025-07-31,2025-07-31T13:43:10Z,Taveras,60.7,61.2
2025-07-31,2025-07-31T13:43:10Z,Cambio Extranjero,60.5,61.2
2025-07-31,2025-07-31T13:43:10Z,Banco BHD,58.5,61.2
2025-07-31,2025-07-31T13:43:10Z,Asociación Cibao de Ahorros y Préstamos,60.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Banco Vimenca,60.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Banco Lafise,59.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Alaver,60.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Asociación La Nacional de Ahorros y Préstamos,60.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Banco Popular,58.25,61.2
2025-07-31,2025-07-31T13:43:10Z,Asociación Popular de Ahorros y Préstamos,59.1,61.2
2025-07-31,2025-07-31T13:43:10Z,Banesco,58.7,61.2
2025-07-31,2025-07-31T13:43:10Z,Asociación Duarte,59.9,61.2
2025-07-31,2025-07-31T13:43:10Z,Banco Caribe,60.2,61.2
2025-07-31,2025-07-31T13:43:10Z,Moneycorps,60.75,61.28
2025-07-31,2025-07-31T13:43:10Z,Bonanza Banco,60.349999999999994,61.3
2025-07-31,2025-07-31T13:43:10Z,Banco Unión,60,61.349999999999994
2025-07-31,2025-07-31T13:43:10Z,SCT,60.6,61.4
2025-07-31,2025-07-31T13:43:10Z,Panora Exchange,60.7,61.4
2025-07-31,2025-07-31T13:43:10Z,Gamelin,60.7,61.4
