date,time,entidad,compra,venta
2025-05-29,2025-05-29T13:49:43Z,Asociación Mocana,56,
2025-05-29,2025-05-29T13:49:43Z,Agente de Cambio La Nacional,58.6,
2025-05-29,2025-05-29T13:49:43Z,Asociación Romana,58.3,
2025-05-29,2025-05-29T13:49:43Z,Taveras,59,59.449999999999996
2025-05-29,2025-05-29T13:49:43Z,Moneycorps,59,59.449999999999996
2025-05-29,2025-05-29T13:49:43Z,Cambio Extranjero,58.92,59.49
2025-05-29,2025-05-29T13:49:43Z,RM,58.949999999999996,59.5
2025-05-29,2025-05-29T13:49:43Z,Capla,58.9,59.5
2025-05-29,2025-05-29T13:49:43Z,SCT,58.9,59.6
2025-05-29,2025-05-29T13:49:43Z,Girosol,58.6,59.6
2025-05-29,2025-05-29T13:49:43Z,Panora Exchange,58.9,59.6
2025-05-29,2025-05-29T13:49:43Z,Gamelin,59,59.6
2025-05-29,2025-05-29T13:49:43Z,Banco Caribe,58.25,59.9
2025-05-29,2025-05-29T13:49:43Z,Banco Unión,58.15,60
2025-05-29,2025-05-29T13:49:43Z,Motor Crédito,58.4,60
2025-05-29,2025-05-29T13:49:43Z,Asociación Cibao de Ahorros y Préstamos,58.449999999999996,60.25
2025-05-29,2025-05-29T13:49:43Z,Banco BHD,57.9,60.25
2025-05-29,2025-05-29T13:49:43Z,Banco Vimenca,58.5,60.25
2025-05-29,2025-05-29T13:49:43Z,Alaver,58.449999999999996,60.25
2025-05-29,2025-05-29T13:49:43Z,Banreservas,58.4,60.25
2025-05-29,2025-05-29T13:49:43Z,Abonap,58.230000000000004,60.339999999999996
2025-05-29,2025-05-29T13:49:43Z,Banco Promerica,58.25,60.5
2025-05-29,2025-05-29T13:49:43Z,Banco Lafise,58.15,60.5
2025-05-29,2025-05-29T13:49:43Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-05-29,2025-05-29T13:49:43Z,Banesco,58.4,60.5
2025-05-29,2025-05-29T13:49:43Z,Bonanza Banco,58.2,60.5
2025-05-29,2025-05-29T13:49:43Z,Banco Popular,57.849999999999994,60.5
2025-05-29,2025-05-29T13:49:43Z,Asociación Duarte,58.25,60.5
2025-05-29,2025-05-29T13:49:43Z,Asociación Popular de Ahorros y Préstamos,58,60.5
2025-05-29,2025-05-29T13:49:43Z,Asociación La Nacional de Ahorros y Préstamos,58.3,60.6
