date,time,entidad,compra,venta
2025-03-04,2025-03-04T11:06:11Z,Capla,62.2,
2025-03-04,2025-03-04T11:06:11Z,Agente de Cambio La Nacional,62,
2025-03-04,2025-03-04T11:06:11Z,Asociación Peravia de Ahorros y Préstamos,61.2,62.25
2025-03-04,2025-03-04T11:06:11Z,Asociación La Nacional de Ahorros y Préstamos,61.4,62.4
2025-03-04,2025-03-04T11:06:11Z,Girosol,62.1,62.5
2025-03-04,2025-03-04T11:06:11Z,Bonanza Banco,61.25,62.5
2025-03-04,2025-03-04T11:06:11Z,Gamelin,62,62.6
2025-03-04,2025-03-04T11:06:11Z,Motor Crédito,61.65,62.6
2025-03-04,2025-03-04T11:06:11Z,Scotiabank Cambio online,60.9,62.65
2025-03-04,2025-03-04T11:06:11Z,Banco Lafise,61.15,62.65
2025-03-04,2025-03-04T11:06:11Z,Alaver,61.65,62.65
2025-03-04,2025-03-04T11:06:11Z,Banesco,60.6,62.65
2025-03-04,2025-03-04T11:06:11Z,Asociación Popular de Ahorros y Préstamos,61,62.65
2025-03-04,2025-03-04T11:06:11Z,Moneycorps,62.25,62.7
2025-03-04,2025-03-04T11:06:11Z,Taveras,62.3,62.7
2025-03-04,2025-03-04T11:06:11Z,Asociación Cibao de Ahorros y Préstamos,61.7,62.7
2025-03-04,2025-03-04T11:06:11Z,Scotiabank,60.75,62.7
2025-03-04,2025-03-04T11:06:11Z,Banco Popular,60.949999999999996,62.7
2025-03-04,2025-03-04T11:06:11Z,Cambio Extranjero,62,62.75
2025-03-04,2025-03-04T11:06:11Z,RM,62.349999999999994,62.75
2025-03-04,2025-03-04T11:06:11Z,SCT,62.2,62.9
2025-03-04,2025-03-04T11:06:11Z,Panora Exchange,62.3,62.9
