date,time,entidad,compra,venta
2025-11-01,2025-11-01T13:27:11Z,Capla,63.8,
2025-11-01,2025-11-01T13:27:11Z,Taveras,63.6,
2025-11-01,2025-11-01T13:27:11Z,Asociación Romana,63.2,
2025-11-01,2025-11-01T13:27:11Z,Banreservas,62.449999999999996,64.45
2025-11-01,2025-11-01T13:27:11Z,Banco Caribe,63.449999999999996,64.45
2025-11-01,2025-11-01T13:27:11Z,Gamelin,63.949999999999996,64.5
2025-11-01,2025-11-01T13:27:11Z,RM,64.2,64.5
2025-11-01,2025-11-01T13:27:11Z,Cambio Extranjero,63.9,64.5
2025-11-01,2025-11-01T13:27:11Z,Asociación Duarte,63.5,64.5
2025-11-01,2025-11-01T13:27:11Z,Motor Crédito,63.5,64.5
2025-11-01,2025-11-01T13:27:11Z,Abonap,62.83,64.53
2025-11-01,2025-11-01T13:27:11Z,Banco Lafise,62.55,64.55
2025-11-01,2025-11-01T13:27:11Z,Asociación Popular de Ahorros y Préstamos,62.6,64.55
2025-11-01,2025-11-01T13:27:11Z,Moneycorps,64,64.55
2025-11-01,2025-11-01T13:27:11Z,Asociación Cibao de Ahorros y Préstamos,63.55,64.55
2025-11-01,2025-11-01T13:27:11Z,Asociación Peravia de Ahorros y Préstamos,63,64.55
2025-11-01,2025-11-01T13:27:11Z,Alaver,63.5,64.55
2025-11-01,2025-11-01T13:27:11Z,Banco Popular,62.2,64.55
2025-11-01,2025-11-01T13:27:11Z,Asociación La Nacional de Ahorros y Préstamos,63.55,64.55
2025-11-01,2025-11-01T13:27:11Z,Girosol,63.5,64.6
2025-11-01,2025-11-01T13:27:11Z,Panora Exchange,64,64.6
2025-11-01,2025-11-01T13:27:11Z,SCT,63.9,64.6
2025-11-01,2025-11-01T13:27:11Z,Banco BHD,62.55,64.6
2025-11-01,2025-11-01T13:27:11Z,Banco Vimenca,63.3,64.6
2025-11-01,2025-11-01T13:27:11Z,Banco Unión,63,64.6
2025-11-01,2025-11-01T13:27:11Z,Bonanza Banco,63.7,64.6
2025-11-01,2025-11-01T13:27:11Z,Banesco,62.7,64.6
