date,time,entidad,compra,venta
2025-08-20,2025-08-20T13:35:18Z,Capla,61.8,
2025-08-20,2025-08-20T13:35:18Z,Asociación Mocana,59.2,
2025-08-20,2025-08-20T13:35:18Z,Asociación Romana,61.3,
2025-08-20,2025-08-20T13:35:18Z,Taveras,61.25,61.7
2025-08-20,2025-08-20T13:35:18Z,Gamelin,61.7,62.1
2025-08-20,2025-08-20T13:35:18Z,Asociación Peravia de Ahorros y Préstamos,60.2,62.2
2025-08-20,2025-08-20T13:35:18Z,RM,61.9,62.4
2025-08-20,2025-08-20T13:35:18Z,Panora Exchange,61.9,62.5
2025-08-20,2025-08-20T13:35:18Z,Alaver,61.5,62.5
2025-08-20,2025-08-20T13:35:18Z,Asociación Duarte,61.4,62.5
2025-08-20,2025-08-20T13:35:18Z,Motor Crédito,61.5,62.5
2025-08-20,2025-08-20T13:35:18Z,Banreservas,60.55,62.55
2025-08-20,2025-08-20T13:35:18Z,Abonap,60.760000000000005,62.61
2025-08-20,2025-08-20T13:35:18Z,Banco BHD,59.949999999999996,62.65
2025-08-20,2025-08-20T13:35:18Z,Asociación Cibao de Ahorros y Préstamos,61.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Banco Vimenca,61.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Banco Lafise,60.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Asociación La Nacional de Ahorros y Préstamos,61.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Banco Popular,59.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Banesco,61,62.65
2025-08-20,2025-08-20T13:35:18Z,Banco Caribe,61.65,62.65
2025-08-20,2025-08-20T13:35:18Z,Asociación Popular de Ahorros y Préstamos,60.05,62.65
2025-08-20,2025-08-20T13:35:18Z,Cambio Extranjero,61.8,62.690000000000005
2025-08-20,2025-08-20T13:35:18Z,Moneycorps,62,62.7
2025-08-20,2025-08-20T13:35:18Z,Banco Unión,60.5,62.7
2025-08-20,2025-08-20T13:35:18Z,Bonanza Banco,61.9,62.7
2025-08-20,2025-08-20T13:35:18Z,Girosol,61.55,62.75
2025-08-20,2025-08-20T13:35:18Z,SCT,62.1,62.8
