date,time,entidad,compra,venta
2026-02-21,2026-02-21T15:40:07Z,Asociación Romana,60.1,
2026-02-21,2026-02-21T15:40:07Z,Moneycorps,60.6,61.449999999999996
2026-02-21,2026-02-21T15:40:07Z,Cambio Extranjero,60.8,61.449999999999996
2026-02-21,2026-02-21T15:40:07Z,Gamelin,60.6,61.5
2026-02-21,2026-02-21T15:40:07Z,RM,61,61.5
2026-02-21,2026-02-21T15:40:07Z,Panora Exchange,60.4,61.7
2026-02-21,2026-02-21T15:40:07Z,Capla,60.6,61.8
2026-02-21,2026-02-21T15:40:07Z,SCT,61.1,61.9
2026-02-21,2026-02-21T15:40:07Z,Taveras,61.5,62.25
2026-02-21,2026-02-21T15:40:07Z,Bonanza Banco,60.6,62.4
2026-02-21,2026-02-21T15:40:07Z,Motor Crédito,60.349999999999994,62.4
2026-02-21,2026-02-21T15:40:07Z,Asociación Cibao de Ahorros y Préstamos,60,62.5
2026-02-21,2026-02-21T15:40:07Z,Banco Lafise,60.349999999999994,62.5
2026-02-21,2026-02-21T15:40:07Z,Banreservas,60.5,62.5
2026-02-21,2026-02-21T15:40:07Z,Asociación Popular de Ahorros y Préstamos,60.2,62.5
2026-02-21,2026-02-21T15:40:07Z,Banco Caribe,60.2,62.6
2026-02-21,2026-02-21T15:40:07Z,Banco BHD,60.2,62.7
2026-02-21,2026-02-21T15:40:07Z,Asociación La Nacional de Ahorros y Préstamos,60.5,62.7
2026-02-21,2026-02-21T15:40:07Z,Asociación Duarte,60.4,62.7
2026-02-21,2026-02-21T15:40:07Z,Abonap,60.43,62.74
2026-02-21,2026-02-21T15:40:07Z,Banco Unión,60.5,62.75
2026-02-21,2026-02-21T15:40:07Z,Banesco,60.4,62.8
2026-02-21,2026-02-21T15:40:07Z,Asociación Peravia de Ahorros y Préstamos,60,63
