date,time,entidad,compra,venta
2025-08-23,2025-08-23T13:29:05Z,Capla,62.3,
2025-08-23,2025-08-23T13:29:05Z,Moneycorps,62.5,
2025-08-23,2025-08-23T13:29:05Z,Taveras,62.1,
2025-08-23,2025-08-23T13:29:05Z,Cambio Extranjero,62.25,
2025-08-23,2025-08-23T13:29:05Z,Asociación Mocana,59.2,
2025-08-23,2025-08-23T13:29:05Z,Asociación Romana,61.7,
2025-08-23,2025-08-23T13:29:05Z,Gamelin,62.05,62.7
2025-08-23,2025-08-23T13:29:05Z,Asociación Peravia de Ahorros y Préstamos,60.8,62.8
2025-08-23,2025-08-23T13:29:05Z,Abonap,61.08,62.879999999999995
2025-08-23,2025-08-23T13:29:05Z,Panora Exchange,62.2,62.9
2025-08-23,2025-08-23T13:29:05Z,Asociación Duarte,61.849999999999994,62.9
2025-08-23,2025-08-23T13:29:05Z,Motor Crédito,61.8,62.9
2025-08-23,2025-08-23T13:29:05Z,Banco Caribe,61.949999999999996,62.949999999999996
2025-08-23,2025-08-23T13:29:05Z,Banreservas,61.05,63.05
2025-08-23,2025-08-23T13:29:05Z,Banco BHD,60.3,63.1
2025-08-23,2025-08-23T13:29:05Z,Asociación Cibao de Ahorros y Préstamos,62.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Banco Vimenca,62.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Banco Lafise,61.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Asociación Popular de Ahorros y Préstamos,60.849999999999994,63.1
2025-08-23,2025-08-23T13:29:05Z,Banco Popular,60.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Alaver,62.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Asociación La Nacional de Ahorros y Préstamos,62.1,63.1
2025-08-23,2025-08-23T13:29:05Z,Bonanza Banco,62.3,63.1
2025-08-23,2025-08-23T13:29:05Z,Banesco,61,63.1
2025-08-23,2025-08-23T13:29:05Z,SCT,62.5,63.2
2025-08-23,2025-08-23T13:29:05Z,Girosol,62.3,63.25
2025-08-23,2025-08-23T13:29:05Z,RM,62.7,63.3
2025-08-23,2025-08-23T13:29:05Z,Banco Unión,61,63.3
