date,time,entidad,compra,venta
2025-10-18,2025-10-18T13:26:47Z,Capla,63.1,
2025-10-18,2025-10-18T13:26:47Z,Cambio Extranjero,63.4,
2025-10-18,2025-10-18T13:26:47Z,Asociación Romana,62.5,
2025-10-18,2025-10-18T13:26:47Z,SCT,63,63.8
2025-10-18,2025-10-18T13:26:47Z,Alaver,62.849999999999994,63.849999999999994
2025-10-18,2025-10-18T13:26:47Z,Asociación Duarte,62.849999999999994,63.849999999999994
2025-10-18,2025-10-18T13:26:47Z,Abonap,62.18,63.86
2025-10-18,2025-10-18T13:26:47Z,Gamelin,63.4,63.9
2025-10-18,2025-10-18T13:26:47Z,Banreservas,61.9,63.9
2025-10-18,2025-10-18T13:26:47Z,Motor Crédito,62.949999999999996,63.9
2025-10-18,2025-10-18T13:26:47Z,Banco Caribe,62.9,63.9
2025-10-18,2025-10-18T13:26:47Z,RM,63.6,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Taveras,63.6,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Asociación Cibao de Ahorros y Préstamos,62.949999999999996,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Asociación La Nacional de Ahorros y Préstamos,62.949999999999996,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Asociación Peravia de Ahorros y Préstamos,62,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Bonanza Banco,62.9,63.949999999999996
2025-10-18,2025-10-18T13:26:47Z,Banco BHD,62,64.05
2025-10-18,2025-10-18T13:26:47Z,Banco Vimenca,62.75,64.05
2025-10-18,2025-10-18T13:26:47Z,Banco Lafise,62.05,64.05
2025-10-18,2025-10-18T13:26:47Z,Banco Unión,62.75,64.05
2025-10-18,2025-10-18T13:26:47Z,Banco Popular,61.8,64.05
2025-10-18,2025-10-18T13:26:47Z,Asociación Popular de Ahorros y Préstamos,62.05,64.05
2025-10-18,2025-10-18T13:26:47Z,Banesco,62,64.05
2025-10-18,2025-10-18T13:26:47Z,Moneycorps,63.5,64.2
2025-10-18,2025-10-18T13:26:47Z,Girosol,63.1,64.2
2025-10-18,2025-10-18T13:26:47Z,Panora Exchange,63.449999999999996,64.25
