date,time,entidad,compra,venta
2025-09-20,2025-09-20T13:25:59Z,Asociación Mocana,59.2,
2025-09-20,2025-09-20T13:25:59Z,Capla,61.6,
2025-09-20,2025-09-20T13:25:59Z,Cambio Extranjero,61.8,
2025-09-20,2025-09-20T13:25:59Z,Asociación Romana,61,
2025-09-20,2025-09-20T13:25:59Z,Moneycorps,61.7,62.4
2025-09-20,2025-09-20T13:25:59Z,Panora Exchange,61.7,62.5
2025-09-20,2025-09-20T13:25:59Z,RM,61.8,62.5
2025-09-20,2025-09-20T13:25:59Z,Banco Caribe,61.4,62.5
2025-09-20,2025-09-20T13:25:59Z,Taveras,61.6,62.6
2025-09-20,2025-09-20T13:25:59Z,SCT,61.6,62.6
2025-09-20,2025-09-20T13:25:59Z,Banco Lafise,60.6,62.6
2025-09-20,2025-09-20T13:25:59Z,Banco Popular,60.6,62.6
2025-09-20,2025-09-20T13:25:59Z,Bonanza Banco,61,62.6
2025-09-20,2025-09-20T13:25:59Z,Banreservas,60.7,62.7
2025-09-20,2025-09-20T13:25:59Z,Gamelin,61.5,62.8
2025-09-20,2025-09-20T13:25:59Z,Banco Vimenca,61,62.8
2025-09-20,2025-09-20T13:25:59Z,Asociación Cibao de Ahorros y Préstamos,60.9,62.9
2025-09-20,2025-09-20T13:25:59Z,Banco BHD,60.9,62.9
2025-09-20,2025-09-20T13:25:59Z,Banesco,60.9,62.9
2025-09-20,2025-09-20T13:25:59Z,Motor Crédito,61,62.9
2025-09-20,2025-09-20T13:25:59Z,Asociación La Nacional de Ahorros y Préstamos,61,62.949999999999996
2025-09-20,2025-09-20T13:25:59Z,Asociación Popular de Ahorros y Préstamos,60.5,62.949999999999996
2025-09-20,2025-09-20T13:25:59Z,Banco Unión,61.1,63.3
2025-09-20,2025-09-20T13:25:59Z,Abonap,60.87,63.39
2025-09-20,2025-09-20T13:25:59Z,Girosol,61.4,63.4
2025-09-20,2025-09-20T13:25:59Z,Alaver,60.6,63.4
2025-09-20,2025-09-20T13:25:59Z,Asociación Duarte,61,63.4
2025-09-20,2025-09-20T13:25:59Z,Asociación Peravia de Ahorros y Préstamos,60.7,63.4
