date,time,entidad,compra,venta
2025-03-20,2025-03-20T17:18:41Z,Capla,62.8,
2025-03-20,2025-03-20T17:18:41Z,Agente de Cambio La Nacional,62.5,
2025-03-20,2025-03-20T17:18:41Z,RM,62.8,63.1
2025-03-20,2025-03-20T17:18:41Z,Asociación Peravia de Ahorros y Préstamos,62,63.2
2025-03-20,2025-03-20T17:18:41Z,Taveras,62.75,63.25
2025-03-20,2025-03-20T17:18:41Z,Girosol,62.65,63.25
2025-03-20,2025-03-20T17:18:41Z,Scotiabank Cambio online,61.5,63.25
2025-03-20,2025-03-20T17:18:41Z,Banco Lafise,61.75,63.25
2025-03-20,2025-03-20T17:18:41Z,Banesco,61.3,63.25
2025-03-20,2025-03-20T17:18:41Z,Motor Crédito,62.3,63.25
2025-03-20,2025-03-20T17:18:41Z,Banco Popular,61.3,63.25
2025-03-20,2025-03-20T17:18:41Z,Asociación Popular de Ahorros y Préstamos,61.3,63.25
2025-03-20,2025-03-20T17:18:41Z,Cambio Extranjero,62.4,63.3
2025-03-20,2025-03-20T17:18:41Z,Panora Exchange,62.75,63.3
2025-03-20,2025-03-20T17:18:41Z,Asociación Cibao de Ahorros y Préstamos,62.3,63.3
2025-03-20,2025-03-20T17:18:41Z,SCT,62.5,63.3
2025-03-20,2025-03-20T17:18:41Z,Alaver,62.05,63.3
2025-03-20,2025-03-20T17:18:41Z,Scotiabank,61.349999999999994,63.3
2025-03-20,2025-03-20T17:18:41Z,Asociación La Nacional de Ahorros y Préstamos,62.3,63.3
2025-03-20,2025-03-20T17:18:41Z,Bonanza Banco,62.3,63.3
2025-03-20,2025-03-20T17:18:41Z,Moneycorps,62.9,63.349999999999994
2025-03-20,2025-03-20T17:18:41Z,Gamelin,62.8,63.349999999999994
