date,time,entidad,compra,venta
2026-03-12,2026-03-12T12:45:52Z,Capla,61.7,
2026-03-12,2026-03-12T12:45:52Z,Asociación Romana,61,
2026-03-12,2026-03-12T12:45:52Z,Asociación Peravia de Ahorros y Préstamos,59,61.5
2026-03-12,2026-03-12T12:45:52Z,Taveras,60.25,61.6
2026-03-12,2026-03-12T12:45:52Z,Motor Crédito,60.449999999999996,62.1
2026-03-12,2026-03-12T12:45:52Z,Banco Caribe,60.3,62.4
2026-03-12,2026-03-12T12:45:52Z,Banreservas,60.449999999999996,62.449999999999996
2026-03-12,2026-03-12T12:45:52Z,Abonap,60.03,62.49
2026-03-12,2026-03-12T12:45:52Z,Cambio Extranjero,61.8,62.5
2026-03-12,2026-03-12T12:45:52Z,SCT,61.2,62.5
2026-03-12,2026-03-12T12:45:52Z,Banco BHD,59.8,62.5
2026-03-12,2026-03-12T12:45:52Z,Bonanza Banco,60.7,62.5
2026-03-12,2026-03-12T12:45:52Z,Moneycorps,61.75,62.6
2026-03-12,2026-03-12T12:45:52Z,Gamelin,61.5,62.75
2026-03-12,2026-03-12T12:45:52Z,Banco Lafise,60.25,62.75
2026-03-12,2026-03-12T12:45:52Z,Banco Unión,60.25,62.75
2026-03-12,2026-03-12T12:45:52Z,Asociación Duarte,60.75,62.75
2026-03-12,2026-03-12T12:45:52Z,Asociación Popular de Ahorros y Préstamos,60,62.75
2026-03-12,2026-03-12T12:45:52Z,Asociación La Nacional de Ahorros y Préstamos,60.8,62.8
2026-03-12,2026-03-12T12:45:52Z,Banesco,60.15,62.8
2026-03-12,2026-03-12T12:45:52Z,Asociación Cibao de Ahorros y Préstamos,61,62.9
2026-03-12,2026-03-12T12:45:52Z,RM,61.8,63
2026-03-12,2026-03-12T12:45:52Z,Panora Exchange,62,63.15
