date,time,entidad,compra,venta
2025-05-22,2025-05-22T13:35:57Z,Asociación Mocana,56,
2025-05-22,2025-05-22T13:35:57Z,Agente de Cambio La Nacional,58.6,
2025-05-22,2025-05-22T13:35:57Z,Asociación Romana,58.2,
2025-05-22,2025-05-22T13:35:57Z,Girosol,58.4,59
2025-05-22,2025-05-22T13:35:57Z,Taveras,58.6,59
2025-05-22,2025-05-22T13:35:57Z,Moneycorps,59.1,59.48
2025-05-22,2025-05-22T13:35:57Z,Cambio Extranjero,58.92,59.49
2025-05-22,2025-05-22T13:35:57Z,Capla,58.9,59.5
2025-05-22,2025-05-22T13:35:57Z,Gamelin,58.7,59.5
2025-05-22,2025-05-22T13:35:57Z,RM,58.949999999999996,59.5
2025-05-22,2025-05-22T13:35:57Z,Panora Exchange,58.9,59.6
2025-05-22,2025-05-22T13:35:57Z,SCT,59,59.8
2025-05-22,2025-05-22T13:35:57Z,Banco Caribe,58.25,59.9
2025-05-22,2025-05-22T13:35:57Z,Banco Unión,58.1,60
2025-05-22,2025-05-22T13:35:57Z,Motor Crédito,58.4,60
2025-05-22,2025-05-22T13:35:57Z,Banco BHD,58,60.25
2025-05-22,2025-05-22T13:35:57Z,Asociación Cibao de Ahorros y Préstamos,58.449999999999996,60.25
2025-05-22,2025-05-22T13:35:57Z,Banco Vimenca,58.5,60.25
2025-05-22,2025-05-22T13:35:57Z,Alaver,58.449999999999996,60.25
2025-05-22,2025-05-22T13:35:57Z,Banreservas,58.4,60.25
2025-05-22,2025-05-22T13:35:57Z,Asociación Duarte,58.25,60.3
2025-05-22,2025-05-22T13:35:57Z,Abonap,58.230000000000004,60.339999999999996
2025-05-22,2025-05-22T13:35:57Z,Banco Promerica,58.25,60.5
2025-05-22,2025-05-22T13:35:57Z,Banco Lafise,58.15,60.5
2025-05-22,2025-05-22T13:35:57Z,Banesco,58.4,60.5
2025-05-22,2025-05-22T13:35:57Z,Bonanza Banco,58.2,60.5
2025-05-22,2025-05-22T13:35:57Z,Banco Popular,58,60.5
2025-05-22,2025-05-22T13:35:57Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-05-22,2025-05-22T13:35:57Z,Asociación Popular de Ahorros y Préstamos,58,60.5
2025-05-22,2025-05-22T13:35:57Z,Asociación La Nacional de Ahorros y Préstamos,58.3,60.6
