date,time,entidad,compra,venta
2026-09-22,2026-09-22T16:07:47Z,Asociación Romana,58.1,
2026-09-22,2026-09-22T16:07:47Z,RM,59.1,59.6
2026-09-22,2026-09-22T16:07:47Z,Taveras,59,59.6
2026-09-22,2026-09-22T16:07:47Z,Moneycorps,59.15,59.75
2026-09-22,2026-09-22T16:07:47Z,Panora Exchange,59.2,59.75
2026-09-22,2026-09-22T16:07:47Z,Bonanza Banco,58.1,59.8
2026-09-22,2026-09-22T16:07:47Z,SCT,59.1,59.8
2026-09-22,2026-09-22T16:07:47Z,Cambio Extranjero,59.3,59.8
2026-09-22,2026-09-22T16:07:47Z,Motor Crédito,57.9,59.8
2026-09-22,2026-09-22T16:07:47Z,Gamelin,59.1,59.849999999999994
2026-09-22,2026-09-22T16:07:47Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-22,2026-09-22T16:07:47Z,Banreservas,56.5,60
2026-09-22,2026-09-22T16:07:47Z,Banco Lafise,56.75,60.05
2026-09-22,2026-09-22T16:07:47Z,Asociación La Nacional de Ahorros y Préstamos,58.05,60.05
2026-09-22,2026-09-22T16:07:47Z,Banco BHD,56.2,60.1
2026-09-22,2026-09-22T16:07:47Z,Banesco,57,60.1
2026-09-22,2026-09-22T16:07:47Z,Asociación Cibao de Ahorros y Préstamos,58.15,60.15
