date,time,entidad,compra,venta
2025-12-16,2025-12-16T13:43:09Z,Asociación Romana,62,
2025-12-16,2025-12-16T13:43:09Z,Cambio Extranjero,62.8,63.5
2025-12-16,2025-12-16T13:43:09Z,Panora Exchange,62.349999999999994,63.5
2025-12-16,2025-12-16T13:43:09Z,RM,62.8,63.6
2025-12-16,2025-12-16T13:43:09Z,Moneycorps,62.8,63.7
2025-12-16,2025-12-16T13:43:09Z,Gamelin,62.8,63.75
2025-12-16,2025-12-16T13:43:09Z,SCT,62.6,63.8
2025-12-16,2025-12-16T13:43:09Z,Banreservas,61.8,63.8
2025-12-16,2025-12-16T13:43:09Z,Motor Crédito,62.5,63.8
2025-12-16,2025-12-16T13:43:09Z,Capla,62.7,63.9
2025-12-16,2025-12-16T13:43:09Z,Asociación Cibao de Ahorros y Préstamos,62,64
2025-12-16,2025-12-16T13:43:09Z,Banco BHD,61.8,64
2025-12-16,2025-12-16T13:43:09Z,Banco Lafise,61.849999999999994,64
2025-12-16,2025-12-16T13:43:09Z,Asociación La Nacional de Ahorros y Préstamos,61.8,64
2025-12-16,2025-12-16T13:43:09Z,Bonanza Banco,62.1,64
2025-12-16,2025-12-16T13:43:09Z,Banco Popular,61.6,64
2025-12-16,2025-12-16T13:43:09Z,Banesco,62.2,64
2025-12-16,2025-12-16T13:43:09Z,Asociación Duarte,62,64
2025-12-16,2025-12-16T13:43:09Z,Banco Caribe,62,64
2025-12-16,2025-12-16T13:43:09Z,Asociación Popular de Ahorros y Préstamos,61.9,64
2025-12-16,2025-12-16T13:43:09Z,Abonap,61.94,64.1
2025-12-16,2025-12-16T13:43:09Z,Asociación Peravia de Ahorros y Préstamos,62,64.2
2025-12-16,2025-12-16T13:43:09Z,Banco Unión,62.25,64.25
2025-12-16,2025-12-16T13:43:09Z,Taveras,63.349999999999994,64.35
2025-12-16,2025-12-16T13:43:09Z,Girosol,62.7,64.4
