date,time,entidad,compra,venta
2026-01-01,2026-01-01T13:38:05Z,Capla,62.6,
2026-01-01,2026-01-01T13:38:05Z,Asociación Romana,62,
2026-01-01,2026-01-01T13:38:05Z,Taveras,62.3,63
2026-01-01,2026-01-01T13:38:05Z,Cambio Extranjero,63.3,63.6
2026-01-01,2026-01-01T13:38:05Z,Banreservas,61.7,63.7
2026-01-01,2026-01-01T13:38:05Z,Moneycorps,63.1,63.8
2026-01-01,2026-01-01T13:38:05Z,Gamelin,63,63.8
2026-01-01,2026-01-01T13:38:05Z,Asociación Peravia de Ahorros y Préstamos,62,63.8
2026-01-01,2026-01-01T13:38:05Z,Banco Caribe,62,63.9
2026-01-01,2026-01-01T13:38:05Z,Motor Crédito,62.5,63.9
2026-01-01,2026-01-01T13:38:05Z,Panora Exchange,63.25,63.949999999999996
2026-01-01,2026-01-01T13:38:05Z,Abonap,62,63.99
2026-01-01,2026-01-01T13:38:05Z,RM,63.3,64
2026-01-01,2026-01-01T13:38:05Z,SCT,63.1,64
2026-01-01,2026-01-01T13:38:05Z,Girosol,63,64
2026-01-01,2026-01-01T13:38:05Z,Asociación Cibao de Ahorros y Préstamos,62.3,64
2026-01-01,2026-01-01T13:38:05Z,Banco BHD,61.8,64
2026-01-01,2026-01-01T13:38:05Z,Banco Unión,62,64
2026-01-01,2026-01-01T13:38:05Z,Bonanza Banco,62.3,64
2026-01-01,2026-01-01T13:38:05Z,Banesco,61.9,64
2026-01-01,2026-01-01T13:38:05Z,Asociación Duarte,62.2,64
2026-01-01,2026-01-01T13:38:05Z,Banco Lafise,61.949999999999996,64.1
2026-01-01,2026-01-01T13:38:05Z,Banco Popular,61.6,64.1
2026-01-01,2026-01-01T13:38:05Z,Asociación La Nacional de Ahorros y Préstamos,62.3,64.1
2026-01-01,2026-01-01T13:38:05Z,Asociación Popular de Ahorros y Préstamos,62.3,64.1
