date,time,entidad,compra,venta
2026-05-26,2026-05-26T14:57:38Z,Cambio Extranjero,58.5,
2026-05-26,2026-05-26T14:57:38Z,Asociación Romana,57.6,
2026-05-26,2026-05-26T14:57:38Z,Moneycorps,58.25,59.2
2026-05-26,2026-05-26T14:57:38Z,Panora Exchange,58,59.25
2026-05-26,2026-05-26T14:57:38Z,RM,58.4,59.3
2026-05-26,2026-05-26T14:57:38Z,Taveras,58.5,59.3
2026-05-26,2026-05-26T14:57:38Z,SCT,58.4,59.4
2026-05-26,2026-05-26T14:57:38Z,Gamelin,58.3,59.4
2026-05-26,2026-05-26T14:57:38Z,Banco Unión,57.75,59.75
2026-05-26,2026-05-26T14:57:38Z,Banreservas,57,60
2026-05-26,2026-05-26T14:57:38Z,Banco Caribe,57,60
2026-05-26,2026-05-26T14:57:38Z,Motor Crédito,58.25,60
2026-05-26,2026-05-26T14:57:38Z,Bonanza Banco,58,60.25
2026-05-26,2026-05-26T14:57:38Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-26,2026-05-26T14:57:38Z,Abonap,57.43,60.53
2026-05-26,2026-05-26T14:57:38Z,Banco BHD,57.1,60.6
2026-05-26,2026-05-26T14:57:38Z,Banco Lafise,57.1,60.6
2026-05-26,2026-05-26T14:57:38Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-26,2026-05-26T14:57:38Z,Banesco,57.8,60.6
2026-05-26,2026-05-26T14:57:38Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-26,2026-05-26T14:57:38Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
