date,time,entidad,compra,venta
2026-02-18,2026-02-18T12:54:02Z,Asociación Romana,60.5,
2026-02-18,2026-02-18T12:54:02Z,Cambio Extranjero,61,61.99
2026-02-18,2026-02-18T12:54:02Z,RM,61.3,62
2026-02-18,2026-02-18T12:54:02Z,Capla,60.9,62.1
2026-02-18,2026-02-18T12:54:02Z,Moneycorps,61.3,62.15
2026-02-18,2026-02-18T12:54:02Z,Gamelin,61.2,62.2
2026-02-18,2026-02-18T12:54:02Z,Panora Exchange,61.2,62.2
2026-02-18,2026-02-18T12:54:02Z,Taveras,61.5,62.25
2026-02-18,2026-02-18T12:54:02Z,SCT,61.4,62.3
2026-02-18,2026-02-18T12:54:02Z,Banco Unión,60.5,62.75
2026-02-18,2026-02-18T12:54:02Z,Banreservas,60.849999999999994,62.849999999999994
2026-02-18,2026-02-18T12:54:02Z,Asociación Cibao de Ahorros y Préstamos,60.9,63
2026-02-18,2026-02-18T12:54:02Z,Banco BHD,60.5,63
2026-02-18,2026-02-18T12:54:02Z,Banco Lafise,60.849999999999994,63
2026-02-18,2026-02-18T12:54:02Z,Bonanza Banco,61,63
2026-02-18,2026-02-18T12:54:02Z,Asociación La Nacional de Ahorros y Préstamos,60.9,63
2026-02-18,2026-02-18T12:54:02Z,Banesco,60.5,63
2026-02-18,2026-02-18T12:54:02Z,Asociación Duarte,60.9,63
2026-02-18,2026-02-18T12:54:02Z,Asociación Peravia de Ahorros y Préstamos,60,63
2026-02-18,2026-02-18T12:54:02Z,Banco Caribe,61,63
2026-02-18,2026-02-18T12:54:02Z,Motor Crédito,61,63
2026-02-18,2026-02-18T12:54:02Z,Asociación Popular de Ahorros y Préstamos,60.9,63
2026-02-18,2026-02-18T12:54:02Z,Abonap,60.849999999999994,63.06
