date,time,entidad,compra,venta
2026-01-27,2026-01-27T13:52:57Z,Cambio Extranjero,62.8,
2026-01-27,2026-01-27T13:52:57Z,Asociación Romana,61.75,
2026-01-27,2026-01-27T13:52:57Z,Panora Exchange,62.65,63.25
2026-01-27,2026-01-27T13:52:57Z,RM,62.9,63.3
2026-01-27,2026-01-27T13:52:57Z,Gamelin,62.8,63.3
2026-01-27,2026-01-27T13:52:57Z,Moneycorps,62.8,63.55
2026-01-27,2026-01-27T13:52:57Z,Capla,62.3,63.6
2026-01-27,2026-01-27T13:52:57Z,SCT,62.6,63.6
2026-01-27,2026-01-27T13:52:57Z,Banco Caribe,62.25,63.7
2026-01-27,2026-01-27T13:52:57Z,Banreservas,61.75,63.75
2026-01-27,2026-01-27T13:52:57Z,Asociación La Nacional de Ahorros y Préstamos,61.9,63.9
2026-01-27,2026-01-27T13:52:57Z,Banco Unión,62,63.9
2026-01-27,2026-01-27T13:52:57Z,Asociación Duarte,62.3,63.9
2026-01-27,2026-01-27T13:52:57Z,Motor Crédito,62.5,63.9
2026-01-27,2026-01-27T13:52:57Z,Asociación Cibao de Ahorros y Préstamos,61.9,63.949999999999996
2026-01-27,2026-01-27T13:52:57Z,Abonap,61.849999999999994,63.99
2026-01-27,2026-01-27T13:52:57Z,Banco BHD,61.5,64
2026-01-27,2026-01-27T13:52:57Z,Banco Lafise,61.849999999999994,64
2026-01-27,2026-01-27T13:52:57Z,Asociación Peravia de Ahorros y Préstamos,62,64
2026-01-27,2026-01-27T13:52:57Z,Asociación Popular de Ahorros y Préstamos,62,64
2026-01-27,2026-01-27T13:52:57Z,Banesco,61.65,64
2026-01-27,2026-01-27T13:52:57Z,Bonanza Banco,62,64.1
2026-01-27,2026-01-27T13:52:57Z,Banco Popular,61.5,64.2
2026-01-27,2026-01-27T13:52:57Z,Taveras,63.6,64.25
