date,time,entidad,compra,venta
2025-09-21,2025-09-21T13:25:18Z,Asociación Mocana,59.2,
2025-09-21,2025-09-21T13:25:18Z,Capla,61.6,
2025-09-21,2025-09-21T13:25:18Z,Cambio Extranjero,61.8,
2025-09-21,2025-09-21T13:25:18Z,Asociación Romana,61,
2025-09-21,2025-09-21T13:25:18Z,Moneycorps,61.7,62.4
2025-09-21,2025-09-21T13:25:18Z,RM,61.8,62.5
2025-09-21,2025-09-21T13:25:18Z,Panora Exchange,61.7,62.5
2025-09-21,2025-09-21T13:25:18Z,Taveras,61.8,62.5
2025-09-21,2025-09-21T13:25:18Z,Banco Caribe,61.4,62.5
2025-09-21,2025-09-21T13:25:18Z,SCT,61.6,62.6
2025-09-21,2025-09-21T13:25:18Z,Banco Lafise,60.6,62.6
2025-09-21,2025-09-21T13:25:18Z,Banco Popular,60.6,62.6
2025-09-21,2025-09-21T13:25:18Z,Bonanza Banco,61,62.6
2025-09-21,2025-09-21T13:25:18Z,Banreservas,60.7,62.7
2025-09-21,2025-09-21T13:25:18Z,Gamelin,61.5,62.8
2025-09-21,2025-09-21T13:25:18Z,Banco Vimenca,61,62.8
2025-09-21,2025-09-21T13:25:18Z,Asociación Cibao de Ahorros y Préstamos,60.9,62.9
2025-09-21,2025-09-21T13:25:18Z,Banco BHD,60.9,62.9
2025-09-21,2025-09-21T13:25:18Z,Motor Crédito,61,62.9
2025-09-21,2025-09-21T13:25:18Z,Banesco,60.9,62.9
2025-09-21,2025-09-21T13:25:18Z,Asociación La Nacional de Ahorros y Préstamos,61,62.949999999999996
2025-09-21,2025-09-21T13:25:18Z,Asociación Popular de Ahorros y Préstamos,60.5,62.949999999999996
2025-09-21,2025-09-21T13:25:18Z,Banco Unión,61.1,63.3
2025-09-21,2025-09-21T13:25:18Z,Abonap,60.87,63.39
2025-09-21,2025-09-21T13:25:18Z,Girosol,61.4,63.4
2025-09-21,2025-09-21T13:25:18Z,Alaver,60.6,63.4
2025-09-21,2025-09-21T13:25:18Z,Asociación Peravia de Ahorros y Préstamos,60.7,63.4
2025-09-21,2025-09-21T13:25:18Z,Asociación Duarte,61,63.4
