date,time,entidad,compra,venta
2025-10-06,2025-10-06T13:33:39Z,Capla,62.1,
2025-10-06,2025-10-06T13:33:39Z,Cambio Extranjero,62.2,
2025-10-06,2025-10-06T13:33:39Z,Asociación Romana,61.5,
2025-10-06,2025-10-06T13:33:39Z,RM,61.8,62.5
2025-10-06,2025-10-06T13:33:39Z,Gamelin,61.5,62.8
2025-10-06,2025-10-06T13:33:39Z,Banco Caribe,61.849999999999994,62.849999999999994
2025-10-06,2025-10-06T13:33:39Z,Asociación Peravia de Ahorros y Préstamos,61,62.9
2025-10-06,2025-10-06T13:33:39Z,Banco Unión,60.8,62.9
2025-10-06,2025-10-06T13:33:39Z,Banreservas,60.9,62.9
2025-10-06,2025-10-06T13:33:39Z,Girosol,62,62.98
2025-10-06,2025-10-06T13:33:39Z,Abonap,61.230000000000004,62.99
2025-10-06,2025-10-06T13:33:39Z,Banco Vimenca,61.8,63
2025-10-06,2025-10-06T13:33:39Z,Moneycorps,62.4,63
2025-10-06,2025-10-06T13:33:39Z,Taveras,62.6,63
2025-10-06,2025-10-06T13:33:39Z,Banco BHD,61,63
2025-10-06,2025-10-06T13:33:39Z,Asociación Cibao de Ahorros y Préstamos,62,63
2025-10-06,2025-10-06T13:33:39Z,Banco Lafise,61,63
2025-10-06,2025-10-06T13:33:39Z,Banco Popular,60.9,63
2025-10-06,2025-10-06T13:33:39Z,Asociación La Nacional de Ahorros y Préstamos,62,63
2025-10-06,2025-10-06T13:33:39Z,Banesco,61,63
2025-10-06,2025-10-06T13:33:39Z,Alaver,61,63
2025-10-06,2025-10-06T13:33:39Z,Asociación Popular de Ahorros y Préstamos,61.2,63
2025-10-06,2025-10-06T13:33:39Z,Motor Crédito,61.4,63
2025-10-06,2025-10-06T13:33:39Z,SCT,62.4,63.1
2025-10-06,2025-10-06T13:33:39Z,Bonanza Banco,62.2,63.1
2025-10-06,2025-10-06T13:33:39Z,Asociación Duarte,61.9,63.1
2025-10-06,2025-10-06T13:33:39Z,Panora Exchange,62.6,63.6
