date,time,entidad,compra,venta
2025-08-30,2025-08-30T13:26:36Z,Cambio Extranjero,62.97,
2025-08-30,2025-08-30T13:26:36Z,Capla,63,
2025-08-30,2025-08-30T13:26:36Z,Asociación Mocana,59.2,
2025-08-30,2025-08-30T13:26:36Z,Asociación Romana,62.3,
2025-08-30,2025-08-30T13:26:36Z,Asociación Duarte,62.2,63.2
2025-08-30,2025-08-30T13:26:36Z,Banco Caribe,62.2,63.2
2025-08-30,2025-08-30T13:26:36Z,Motor Crédito,62.3,63.2
2025-08-30,2025-08-30T13:26:36Z,Asociación Peravia de Ahorros y Préstamos,61.2,63.2
2025-08-30,2025-08-30T13:26:36Z,Abonap,61.41,63.24
2025-08-30,2025-08-30T13:26:36Z,Taveras,62.6,63.3
2025-08-30,2025-08-30T13:26:36Z,Alaver,62.3,63.3
2025-08-30,2025-08-30T13:26:36Z,Asociación La Nacional de Ahorros y Préstamos,62.3,63.3
2025-08-30,2025-08-30T13:26:36Z,Banreservas,61.349999999999994,63.349999999999994
2025-08-30,2025-08-30T13:26:36Z,Banco Lafise,61.4,63.4
2025-08-30,2025-08-30T13:26:36Z,Asociación Cibao de Ahorros y Préstamos,62.449999999999996,63.449999999999996
2025-08-30,2025-08-30T13:26:36Z,Moneycorps,63,63.5
2025-08-30,2025-08-30T13:26:36Z,RM,62.949999999999996,63.5
2025-08-30,2025-08-30T13:26:36Z,Banco BHD,60.7,63.5
2025-08-30,2025-08-30T13:26:36Z,Banco Vimenca,62.5,63.5
2025-08-30,2025-08-30T13:26:36Z,Banco Popular,60.5,63.5
2025-08-30,2025-08-30T13:26:36Z,Asociación Popular de Ahorros y Préstamos,61.2,63.5
2025-08-30,2025-08-30T13:26:36Z,Banco Unión,61,63.5
2025-08-30,2025-08-30T13:26:36Z,Banesco,61,63.5
2025-08-30,2025-08-30T13:26:36Z,Panora Exchange,62.9,63.55
2025-08-30,2025-08-30T13:26:36Z,Girosol,62.7,63.6
2025-08-30,2025-08-30T13:26:36Z,Gamelin,62.8,63.6
2025-08-30,2025-08-30T13:26:36Z,SCT,62.9,63.6
2025-08-30,2025-08-30T13:26:36Z,Bonanza Banco,62.4,63.6
