date,time,entidad,compra,venta
2025-08-21,2025-08-21T13:34:52Z,Capla,61.8,
2025-08-21,2025-08-21T13:34:52Z,Cambio Extranjero,62.25,
2025-08-21,2025-08-21T13:34:52Z,Asociación Mocana,59.2,
2025-08-21,2025-08-21T13:34:52Z,Asociación Romana,61.3,
2025-08-21,2025-08-21T13:34:52Z,Asociación Peravia de Ahorros y Préstamos,60.2,62.2
2025-08-21,2025-08-21T13:34:52Z,RM,61.9,62.4
2025-08-21,2025-08-21T13:34:52Z,Banco Caribe,61.65,62.65
2025-08-21,2025-08-21T13:34:52Z,Gamelin,62.05,62.7
2025-08-21,2025-08-21T13:34:52Z,Moneycorps,62.15,62.75
2025-08-21,2025-08-21T13:34:52Z,Banreservas,60.75,62.75
2025-08-21,2025-08-21T13:34:52Z,Abonap,60.89,62.760000000000005
2025-08-21,2025-08-21T13:34:52Z,Banco BHD,60,62.8
2025-08-21,2025-08-21T13:34:52Z,Asociación Cibao de Ahorros y Préstamos,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Banco Vimenca,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Banco Lafise,60.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Banco Popular,59.75,62.8
2025-08-21,2025-08-21T13:34:52Z,Asociación Popular de Ahorros y Préstamos,60.2,62.8
2025-08-21,2025-08-21T13:34:52Z,Alaver,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Asociación La Nacional de Ahorros y Préstamos,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Bonanza Banco,62,62.8
2025-08-21,2025-08-21T13:34:52Z,Banesco,61,62.8
2025-08-21,2025-08-21T13:34:52Z,Asociación Duarte,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Motor Crédito,61.8,62.8
2025-08-21,2025-08-21T13:34:52Z,Panora Exchange,62.2,62.9
2025-08-21,2025-08-21T13:34:52Z,Taveras,62.1,62.9
2025-08-21,2025-08-21T13:34:52Z,SCT,62.2,62.949999999999996
2025-08-21,2025-08-21T13:34:52Z,Girosol,61.8,62.949999999999996
2025-08-21,2025-08-21T13:34:52Z,Banco Unión,60.5,62.949999999999996
