date,time,entidad,compra,venta
2026-01-22,2026-01-22T13:52:16Z,Cambio Extranjero,62.8,
2026-01-22,2026-01-22T13:52:16Z,Asociación Romana,61.6,
2026-01-22,2026-01-22T13:52:16Z,RM,62.7,63.2
2026-01-22,2026-01-22T13:52:16Z,Panora Exchange,62.6,63.25
2026-01-22,2026-01-22T13:52:16Z,Moneycorps,62.4,63.349999999999994
2026-01-22,2026-01-22T13:52:16Z,Girosol,62.1,63.4
2026-01-22,2026-01-22T13:52:16Z,Capla,62.2,63.5
2026-01-22,2026-01-22T13:52:16Z,Gamelin,62.2,63.5
2026-01-22,2026-01-22T13:52:16Z,SCT,62.5,63.5
2026-01-22,2026-01-22T13:52:16Z,Banreservas,61.75,63.75
2026-01-22,2026-01-22T13:52:16Z,Banco Unión,61.9,63.9
2026-01-22,2026-01-22T13:52:16Z,Motor Crédito,62.5,63.9
2026-01-22,2026-01-22T13:52:16Z,Asociación Cibao de Ahorros y Préstamos,61.9,63.949999999999996
2026-01-22,2026-01-22T13:52:16Z,Asociación La Nacional de Ahorros y Préstamos,62.1,64
2026-01-22,2026-01-22T13:52:16Z,Asociación Duarte,62.4,64
2026-01-22,2026-01-22T13:52:16Z,Banco Caribe,62,64
2026-01-22,2026-01-22T13:52:16Z,Abonap,61.89,64.01
2026-01-22,2026-01-22T13:52:16Z,Bonanza Banco,62,64.1
2026-01-22,2026-01-22T13:52:16Z,Asociación Popular de Ahorros y Préstamos,62,64.1
2026-01-22,2026-01-22T13:52:16Z,Banco BHD,61.65,64.14999999999999
2026-01-22,2026-01-22T13:52:16Z,Banesco,61.65,64.14999999999999
2026-01-22,2026-01-22T13:52:16Z,Banco Lafise,62.05,64.2
2026-01-22,2026-01-22T13:52:16Z,Banco Popular,61.5,64.2
2026-01-22,2026-01-22T13:52:16Z,Taveras,63.6,64.25
2026-01-22,2026-01-22T13:52:16Z,Asociación Peravia de Ahorros y Préstamos,62.5,64.25
