date,time,entidad,compra,venta
2025-07-23,2025-07-23T13:42:36Z,Capla,60.6,
2025-07-23,2025-07-23T13:42:36Z,Agente de Cambio La Nacional,60.25,
2025-07-23,2025-07-23T13:42:36Z,Asociación Mocana,56,
2025-07-23,2025-07-23T13:42:36Z,Asociación Romana,60.1,
2025-07-23,2025-07-23T13:42:36Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-07-23,2025-07-23T13:42:36Z,Gamelin,60.1,60.8
2025-07-23,2025-07-23T13:42:36Z,RM,60.5,60.849999999999994
2025-07-23,2025-07-23T13:42:36Z,Panora Exchange,60.3,60.849999999999994
2025-07-23,2025-07-23T13:42:36Z,Girosol,60.3,60.949999999999996
2025-07-23,2025-07-23T13:42:36Z,Motor Crédito,59.949999999999996,60.949999999999996
2025-07-23,2025-07-23T13:42:36Z,Banreservas,58.949999999999996,60.949999999999996
2025-07-23,2025-07-23T13:42:36Z,Cambio Extranjero,60.65,60.99
2025-07-23,2025-07-23T13:42:36Z,Abonap,59.120000000000005,60.99
2025-07-23,2025-07-23T13:42:36Z,Banco BHD,58.2,61
2025-07-23,2025-07-23T13:42:36Z,Asociación Cibao de Ahorros y Préstamos,60,61
2025-07-23,2025-07-23T13:42:36Z,Banco Vimenca,60,61
2025-07-23,2025-07-23T13:42:36Z,Banco Lafise,59,61
2025-07-23,2025-07-23T13:42:36Z,Banco Popular,58.05,61
2025-07-23,2025-07-23T13:42:36Z,Alaver,60,61
2025-07-23,2025-07-23T13:42:36Z,Asociación Duarte,59.9,61
2025-07-23,2025-07-23T13:42:36Z,Asociación La Nacional de Ahorros y Préstamos,59.949999999999996,61
2025-07-23,2025-07-23T13:42:36Z,Banesco,58.5,61
2025-07-23,2025-07-23T13:42:36Z,Asociación Popular de Ahorros y Préstamos,59,61
2025-07-23,2025-07-23T13:42:36Z,Banco Caribe,60,61
2025-07-23,2025-07-23T13:42:36Z,Taveras,60.5,61.1
2025-07-23,2025-07-23T13:42:36Z,Banco Unión,59.5,61.1
2025-07-23,2025-07-23T13:42:36Z,Moneycorps,60.6,61.18
2025-07-23,2025-07-23T13:42:36Z,Bonanza Banco,60.3,61.2
2025-07-23,2025-07-23T13:42:36Z,SCT,60.6,61.3
