date,time,entidad,compra,venta
2025-11-24,2025-11-24T13:37:39Z,Asociación Romana,61.75,
2025-11-24,2025-11-24T13:37:39Z,Cambio Extranjero,,62.94
2025-11-24,2025-11-24T13:37:39Z,Moneycorps,62.4,62.949999999999996
2025-11-24,2025-11-24T13:37:39Z,Capla,62.2,63
2025-11-24,2025-11-24T13:37:39Z,RM,62.5,63.2
2025-11-24,2025-11-24T13:37:39Z,SCT,62.5,63.3
2025-11-24,2025-11-24T13:37:39Z,Gamelin,62.5,63.5
2025-11-24,2025-11-24T13:37:39Z,Panora Exchange,62.4,63.5
2025-11-24,2025-11-24T13:37:39Z,Taveras,62.8,63.5
2025-11-24,2025-11-24T13:37:39Z,Banco Unión,62.25,63.5
2025-11-24,2025-11-24T13:37:39Z,Banreservas,61.8,63.8
2025-11-24,2025-11-24T13:37:39Z,Girosol,62.4,63.9
2025-11-24,2025-11-24T13:37:39Z,Asociación Cibao de Ahorros y Préstamos,61.8,63.9
2025-11-24,2025-11-24T13:37:39Z,Bonanza Banco,62.1,63.9
2025-11-24,2025-11-24T13:37:39Z,Motor Crédito,62.2,63.9
2025-11-24,2025-11-24T13:37:39Z,Banesco,61.75,63.949999999999996
2025-11-24,2025-11-24T13:37:39Z,Asociación La Nacional de Ahorros y Préstamos,61.9,64
2025-11-24,2025-11-24T13:37:39Z,Banco BHD,61.8,64
2025-11-24,2025-11-24T13:37:39Z,Banco Vimenca,62,64
2025-11-24,2025-11-24T13:37:39Z,Banco Lafise,61.8,64
2025-11-24,2025-11-24T13:37:39Z,Asociación Peravia de Ahorros y Préstamos,61.8,64
2025-11-24,2025-11-24T13:37:39Z,Banco Popular,61.6,64
2025-11-24,2025-11-24T13:37:39Z,Banco Caribe,62,64
2025-11-24,2025-11-24T13:37:39Z,Asociación Duarte,61.9,64
2025-11-24,2025-11-24T13:37:39Z,Abonap,61.879999999999995,64.01
2025-11-24,2025-11-24T13:37:39Z,Asociación Popular de Ahorros y Préstamos,61.65,64.05
