date,time,entidad,compra,venta
2025-07-10,2025-07-10T13:38:59Z,Capla,60.1,
2025-07-10,2025-07-10T13:38:59Z,Agente de Cambio La Nacional,59.8,
2025-07-10,2025-07-10T13:38:59Z,Asociación Mocana,56,
2025-07-10,2025-07-10T13:38:59Z,Asociación Romana,59.5,
2025-07-10,2025-07-10T13:38:59Z,Girosol,59.5,60
2025-07-10,2025-07-10T13:38:59Z,Asociación Peravia de Ahorros y Préstamos,58.1,60.5
2025-07-10,2025-07-10T13:38:59Z,RM,60.1,60.55
2025-07-10,2025-07-10T13:38:59Z,Panora Exchange,60.1,60.6
2025-07-10,2025-07-10T13:38:59Z,Banco Unión,58.5,60.6
2025-07-10,2025-07-10T13:38:59Z,Banreservas,58.75,60.6
2025-07-10,2025-07-10T13:38:59Z,Alaver,59,60.6
2025-07-10,2025-07-10T13:38:59Z,Taveras,60.1,60.65
2025-07-10,2025-07-10T13:38:59Z,Banco Caribe,59.65,60.65
2025-07-10,2025-07-10T13:38:59Z,Asociación Duarte,59.05,60.65
2025-07-10,2025-07-10T13:38:59Z,Abonap,58.75,60.67
2025-07-10,2025-07-10T13:38:59Z,Cambio Extranjero,60.17,60.690000000000005
2025-07-10,2025-07-10T13:38:59Z,Moneycorps,60.15,60.7
2025-07-10,2025-07-10T13:38:59Z,Asociación La Nacional de Ahorros y Préstamos,59.6,60.7
2025-07-10,2025-07-10T13:38:59Z,Asociación Popular de Ahorros y Préstamos,59,60.7
2025-07-10,2025-07-10T13:38:59Z,Bonanza Banco,59.2,60.7
2025-07-10,2025-07-10T13:38:59Z,Motor Crédito,59.7,60.7
2025-07-10,2025-07-10T13:38:59Z,Banco BHD,57.949999999999996,60.75
2025-07-10,2025-07-10T13:38:59Z,Asociación Cibao de Ahorros y Préstamos,59.65,60.75
2025-07-10,2025-07-10T13:38:59Z,Banco Vimenca,59.75,60.75
2025-07-10,2025-07-10T13:38:59Z,Banco Lafise,58.75,60.75
2025-07-10,2025-07-10T13:38:59Z,Banco Popular,57.75,60.75
2025-07-10,2025-07-10T13:38:59Z,Banesco,58.4,60.75
2025-07-10,2025-07-10T13:38:59Z,Gamelin,60.1,60.8
2025-07-10,2025-07-10T13:38:59Z,SCT,60,60.8
