date,time,entidad,compra,venta
2025-12-01,2025-12-01T13:40:02Z,Capla,62.9,
2025-12-01,2025-12-01T13:40:02Z,Cambio Extranjero,63.25,
2025-12-01,2025-12-01T13:40:02Z,Asociación Romana,62.1,
2025-12-01,2025-12-01T13:40:02Z,Panora Exchange,62.7,63.5
2025-12-01,2025-12-01T13:40:02Z,Gamelin,62.8,63.7
2025-12-01,2025-12-01T13:40:02Z,Banreservas,61.8,63.8
2025-12-01,2025-12-01T13:40:02Z,Moneycorps,63.25,63.849999999999994
2025-12-01,2025-12-01T13:40:02Z,Motor Crédito,62.2,63.9
2025-12-01,2025-12-01T13:40:02Z,Abonap,61.89,63.99
2025-12-01,2025-12-01T13:40:02Z,SCT,63.2,64
2025-12-01,2025-12-01T13:40:02Z,RM,63.2,64
2025-12-01,2025-12-01T13:40:02Z,Girosol,62.5,64
2025-12-01,2025-12-01T13:40:02Z,Banco Unión,62,64
2025-12-01,2025-12-01T13:40:02Z,Bonanza Banco,62.5,64
2025-12-01,2025-12-01T13:40:02Z,Asociación Duarte,61.9,64
2025-12-01,2025-12-01T13:40:02Z,Asociación Peravia de Ahorros y Préstamos,61.8,64
2025-12-01,2025-12-01T13:40:02Z,Asociación Popular de Ahorros y Préstamos,61.9,64.05
2025-12-01,2025-12-01T13:40:02Z,Asociación Cibao de Ahorros y Préstamos,62.05,64.05
2025-12-01,2025-12-01T13:40:02Z,Banco BHD,61.849999999999994,64.05
2025-12-01,2025-12-01T13:40:02Z,Banco Vimenca,62.65,64.05
2025-12-01,2025-12-01T13:40:02Z,Banco Lafise,61.849999999999994,64.05
2025-12-01,2025-12-01T13:40:02Z,Banco Popular,61.65,64.05
2025-12-01,2025-12-01T13:40:02Z,Asociación La Nacional de Ahorros y Préstamos,62,64.05
2025-12-01,2025-12-01T13:40:02Z,Banesco,61.8,64.05
2025-12-01,2025-12-01T13:40:02Z,Banco Caribe,62.5,64.05
2025-12-01,2025-12-01T13:40:02Z,Taveras,63.25,64.1
