date,time,entidad,compra,venta
2025-12-29,2025-12-29T13:41:30Z,Cambio Extranjero,62.5,
2025-12-29,2025-12-29T13:41:30Z,Asociación Romana,62,
2025-12-29,2025-12-29T13:41:30Z,Taveras,62.3,63
2025-12-29,2025-12-29T13:41:30Z,RM,63,63.5
2025-12-29,2025-12-29T13:41:30Z,Panora Exchange,62.9,63.5
2025-12-29,2025-12-29T13:41:30Z,Capla,62.4,63.6
2025-12-29,2025-12-29T13:41:30Z,Banco Caribe,62,63.7
2025-12-29,2025-12-29T13:41:30Z,Motor Crédito,62.2,63.7
2025-12-29,2025-12-29T13:41:30Z,Banco Unión,61.9,63.75
2025-12-29,2025-12-29T13:41:30Z,Gamelin,63,63.8
2025-12-29,2025-12-29T13:41:30Z,SCT,62.8,63.8
2025-12-29,2025-12-29T13:41:30Z,Moneycorps,63,63.8
2025-12-29,2025-12-29T13:41:30Z,Asociación Peravia de Ahorros y Préstamos,62,63.8
2025-12-29,2025-12-29T13:41:30Z,Banreservas,61.849999999999994,63.849999999999994
2025-12-29,2025-12-29T13:41:30Z,Girosol,62.5,63.949999999999996
2025-12-29,2025-12-29T13:41:30Z,Banco BHD,61.8,64
2025-12-29,2025-12-29T13:41:30Z,Asociación La Nacional de Ahorros y Préstamos,62.1,64
2025-12-29,2025-12-29T13:41:30Z,Bonanza Banco,62.3,64
2025-12-29,2025-12-29T13:41:30Z,Asociación Duarte,62,64
2025-12-29,2025-12-29T13:41:30Z,Banesco,61.9,64
2025-12-29,2025-12-29T13:41:30Z,Abonap,62.02,64.01
2025-12-29,2025-12-29T13:41:30Z,Asociación Cibao de Ahorros y Préstamos,62.3,64.1
2025-12-29,2025-12-29T13:41:30Z,Banco Lafise,61.949999999999996,64.1
2025-12-29,2025-12-29T13:41:30Z,Banco Popular,61.6,64.1
2025-12-29,2025-12-29T13:41:30Z,Asociación Popular de Ahorros y Préstamos,62.3,64.1
