date,time,entidad,compra,venta
2025-10-26,2025-10-26T13:27:59Z,Capla,63.2,
2025-10-26,2025-10-26T13:27:59Z,Taveras,63.6,
2025-10-26,2025-10-26T13:27:59Z,Asociación Romana,62.9,
2025-10-26,2025-10-26T13:27:59Z,RM,63.8,64.05
2025-10-26,2025-10-26T13:27:59Z,Asociación Peravia de Ahorros y Préstamos,62.15,64.14999999999999
2025-10-26,2025-10-26T13:27:59Z,Cambio Extranjero,63.71,64.19
2025-10-26,2025-10-26T13:27:59Z,Gamelin,63.4,64.2
2025-10-26,2025-10-26T13:27:59Z,Girosol,63.2,64.25
2025-10-26,2025-10-26T13:27:59Z,Motor Crédito,63.349999999999994,64.25
2025-10-26,2025-10-26T13:27:59Z,Banreservas,62.3,64.3
2025-10-26,2025-10-26T13:27:59Z,Banco Caribe,63.3,64.3
2025-10-26,2025-10-26T13:27:59Z,Abonap,62.6,64.31
2025-10-26,2025-10-26T13:27:59Z,Alaver,63.349999999999994,64.35
2025-10-26,2025-10-26T13:27:59Z,Banco Unión,63,64.35
2025-10-26,2025-10-26T13:27:59Z,Asociación La Nacional de Ahorros y Préstamos,63.349999999999994,64.35
2025-10-26,2025-10-26T13:27:59Z,Asociación Duarte,63.349999999999994,64.35
2025-10-26,2025-10-26T13:27:59Z,Asociación Popular de Ahorros y Préstamos,62.25,64.35
2025-10-26,2025-10-26T13:27:59Z,SCT,63.7,64.4
2025-10-26,2025-10-26T13:27:59Z,Asociación Cibao de Ahorros y Préstamos,63.4,64.4
2025-10-26,2025-10-26T13:27:59Z,Banco BHD,62.349999999999994,64.4
2025-10-26,2025-10-26T13:27:59Z,Banco Vimenca,63,64.4
2025-10-26,2025-10-26T13:27:59Z,Moneycorps,63.849999999999994,64.4
2025-10-26,2025-10-26T13:27:59Z,Banco Lafise,62.4,64.4
2025-10-26,2025-10-26T13:27:59Z,Banco Popular,62.05,64.4
2025-10-26,2025-10-26T13:27:59Z,Banesco,62.5,64.4
2025-10-26,2025-10-26T13:27:59Z,Bonanza Banco,63.4,64.4
2025-10-26,2025-10-26T13:27:59Z,Panora Exchange,63.75,64.45
