date,time,entidad,compra,venta
2026-06-12,2026-06-12T14:47:36Z,Cambio Extranjero,58.449999999999996,
2026-06-12,2026-06-12T14:47:36Z,Asociación Romana,57.75,
2026-06-12,2026-06-12T14:47:36Z,Taveras,58.2,59
2026-06-12,2026-06-12T14:47:36Z,RM,58.7,59.3
2026-06-12,2026-06-12T14:47:36Z,Moneycorps,58.75,59.5
2026-06-12,2026-06-12T14:47:36Z,Panora Exchange,58.8,59.5
2026-06-12,2026-06-12T14:47:36Z,Gamelin,58.8,59.5
2026-06-12,2026-06-12T14:47:36Z,Motor Crédito,58.25,59.9
2026-06-12,2026-06-12T14:47:36Z,SCT,58.7,60
2026-06-12,2026-06-12T14:47:36Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-12,2026-06-12T14:47:36Z,Banco BHD,56.6,60
2026-06-12,2026-06-12T14:47:36Z,Banco Lafise,56.5,60
2026-06-12,2026-06-12T14:47:36Z,Bonanza Banco,58,60
2026-06-12,2026-06-12T14:47:36Z,Banreservas,57,60
2026-06-12,2026-06-12T14:47:36Z,Banco Unión,58,60
2026-06-12,2026-06-12T14:47:36Z,Banesco,57,60
2026-06-12,2026-06-12T14:47:36Z,Banco Caribe,58,60
2026-06-12,2026-06-12T14:47:36Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-12,2026-06-12T14:47:36Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-12,2026-06-12T14:47:36Z,Abonap,56.89,60.11
2026-06-12,2026-06-12T14:47:36Z,Asociación Peravia de Ahorros y Préstamos,56.849999999999994,60.5
