date,time,entidad,compra,venta
2026-09-03,2026-09-03T15:38:48Z,Cambio Extranjero,58.6,
2026-09-03,2026-09-03T15:38:48Z,Asociación Romana,57.6,
2026-09-03,2026-09-03T15:38:48Z,Gamelin,58.25,59
2026-09-03,2026-09-03T15:38:48Z,Taveras,58.5,59.3
2026-09-03,2026-09-03T15:38:48Z,Moneycorps,58.5,59.4
2026-09-03,2026-09-03T15:38:48Z,SCT,58.8,59.5
2026-09-03,2026-09-03T15:38:48Z,RM,58.8,59.5
2026-09-03,2026-09-03T15:38:48Z,Panora Exchange,58.849999999999994,59.65
2026-09-03,2026-09-03T15:38:48Z,Banco BHD,56,59.8
2026-09-03,2026-09-03T15:38:48Z,Bonanza Banco,57.8,59.8
2026-09-03,2026-09-03T15:38:48Z,Motor Crédito,57.9,59.8
2026-09-03,2026-09-03T15:38:48Z,Banreservas,56.4,59.9
2026-09-03,2026-09-03T15:38:48Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-03,2026-09-03T15:38:48Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-03,2026-09-03T15:38:48Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-03,2026-09-03T15:38:48Z,Banesco,56.5,59.9
2026-09-03,2026-09-03T15:38:48Z,Banco Lafise,56.6,60
2026-09-03,2026-09-03T15:38:48Z,Banco Unión,58.1,60.2
