date,time,entidad,compra,venta
2025-12-20,2025-12-20T13:31:21Z,Asociación Romana,61.6,
2025-12-20,2025-12-20T13:31:21Z,Moneycorps,62.3,62.949999999999996
2025-12-20,2025-12-20T13:31:21Z,Taveras,62.3,63
2025-12-20,2025-12-20T13:31:21Z,Gamelin,62,63
2025-12-20,2025-12-20T13:31:21Z,RM,62.6,63.1
2025-12-20,2025-12-20T13:31:21Z,Capla,62.2,63.2
2025-12-20,2025-12-20T13:31:21Z,Panora Exchange,62.25,63.2
2025-12-20,2025-12-20T13:31:21Z,Cambio Extranjero,62.3,63.4
2025-12-20,2025-12-20T13:31:21Z,SCT,62.4,63.5
2025-12-20,2025-12-20T13:31:21Z,Asociación Cibao de Ahorros y Préstamos,61.5,63.5
2025-12-20,2025-12-20T13:31:21Z,Banreservas,61.5,63.5
2025-12-20,2025-12-20T13:31:21Z,Motor Crédito,62.2,63.7
2025-12-20,2025-12-20T13:31:21Z,Asociación Popular de Ahorros y Préstamos,62.2,63.7
2025-12-20,2025-12-20T13:31:21Z,Banco Unión,61.9,63.75
2025-12-20,2025-12-20T13:31:21Z,Banco Caribe,62,63.75
2025-12-20,2025-12-20T13:31:21Z,Asociación La Nacional de Ahorros y Préstamos,61.6,63.8
2025-12-20,2025-12-20T13:31:21Z,Abonap,61.78,63.83
2025-12-20,2025-12-20T13:31:21Z,Banco BHD,61.7,63.9
2025-12-20,2025-12-20T13:31:21Z,Bonanza Banco,61.9,63.9
2025-12-20,2025-12-20T13:31:21Z,Banesco,61.8,63.9
2025-12-20,2025-12-20T13:31:21Z,Asociación Duarte,61.8,63.9
2025-12-20,2025-12-20T13:31:21Z,Girosol,62.2,63.949999999999996
2025-12-20,2025-12-20T13:31:21Z,Banco Lafise,61.8,63.949999999999996
2025-12-20,2025-12-20T13:31:21Z,Banco Popular,61.55,63.949999999999996
2025-12-20,2025-12-20T13:31:21Z,Asociación Peravia de Ahorros y Préstamos,62,64.2
