date,time,entidad,compra,venta
2026-02-09,2026-02-09T12:57:56Z,Asociación Romana,62.1,
2026-02-09,2026-02-09T12:57:56Z,Panora Exchange,62.6,63.2
2026-02-09,2026-02-09T12:57:56Z,Moneycorps,62.55,63.25
2026-02-09,2026-02-09T12:57:56Z,Gamelin,62.65,63.349999999999994
2026-02-09,2026-02-09T12:57:56Z,RM,62.7,63.349999999999994
2026-02-09,2026-02-09T12:57:56Z,Capla,62.5,63.4
2026-02-09,2026-02-09T12:57:56Z,SCT,62.7,63.4
2026-02-09,2026-02-09T12:57:56Z,Cambio Extranjero,,63.5
2026-02-09,2026-02-09T12:57:56Z,Taveras,62.7,63.5
2026-02-09,2026-02-09T12:57:56Z,Motor Crédito,62.3,63.7
2026-02-09,2026-02-09T12:57:56Z,Banreservas,61.75,63.75
2026-02-09,2026-02-09T12:57:56Z,Banco Caribe,62.25,63.8
2026-02-09,2026-02-09T12:57:56Z,Asociación Cibao de Ahorros y Préstamos,61.9,63.849999999999994
2026-02-09,2026-02-09T12:57:56Z,Banco Unión,62.25,63.9
2026-02-09,2026-02-09T12:57:56Z,Asociación Duarte,62.3,63.9
2026-02-09,2026-02-09T12:57:56Z,Asociación Peravia de Ahorros y Préstamos,62,64
2026-02-09,2026-02-09T12:57:56Z,Banesco,61.65,64
2026-02-09,2026-02-09T12:57:56Z,Abonap,61.91,64.04
2026-02-09,2026-02-09T12:57:56Z,Bonanza Banco,62.3,64.1
2026-02-09,2026-02-09T12:57:56Z,Asociación La Nacional de Ahorros y Préstamos,62.1,64.1
2026-02-09,2026-02-09T12:57:56Z,Asociación Popular de Ahorros y Préstamos,62,64.1
2026-02-09,2026-02-09T12:57:56Z,Banco BHD,61.7,64.2
2026-02-09,2026-02-09T12:57:56Z,Banco Lafise,62.05,64.2
2026-02-09,2026-02-09T12:57:56Z,Banco Popular,61.5,64.25
