date,time,entidad,compra,venta
2026-06-17,2026-06-17T15:02:34Z,Cambio Extranjero,58.3,
2026-06-17,2026-06-17T15:02:34Z,Asociación Romana,57.65,
2026-06-17,2026-06-17T15:02:34Z,Moneycorps,58.3,59.1
2026-06-17,2026-06-17T15:02:34Z,Panora Exchange,58.4,59.1
2026-06-17,2026-06-17T15:02:34Z,Taveras,58.5,59.2
2026-06-17,2026-06-17T15:02:34Z,RM,58.6,59.3
2026-06-17,2026-06-17T15:02:34Z,SCT,58.4,59.3
2026-06-17,2026-06-17T15:02:34Z,Gamelin,58.5,59.4
2026-06-17,2026-06-17T15:02:34Z,Banreservas,56.9,59.9
2026-06-17,2026-06-17T15:02:34Z,Motor Crédito,58.25,59.9
2026-06-17,2026-06-17T15:02:34Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T15:02:34Z,Banco BHD,56.25,60
2026-06-17,2026-06-17T15:02:34Z,Banco Lafise,56.55,60
2026-06-17,2026-06-17T15:02:34Z,Bonanza Banco,58,60
2026-06-17,2026-06-17T15:02:34Z,Banco Unión,58,60
2026-06-17,2026-06-17T15:02:34Z,Banesco,57,60
2026-06-17,2026-06-17T15:02:34Z,Banco Caribe,58,60
2026-06-17,2026-06-17T15:02:34Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T15:02:34Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T15:02:34Z,Abonap,56.92,60.05
2026-06-17,2026-06-17T15:02:34Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
