date,bank,tipo,buy,sell
2025-09-15,Scotiabank,Dólar (US) Canales Digitales*,61.05,63.6
2025-09-15,Scotiabank,Dólar (US) Sucursales,61,63.7
2025-09-15,Banreservas,,61.7,63.7
2025-09-15,Banco Popular,,60.85,63.7
2025-09-15,BHD,,60.949999999999996,63.75
2025-09-15,Banco Caribe,,61.7,63.7
2025-09-15,BDI,,61.75,63.75
2025-09-15,Vimenca,,61.25,63.75
2025-09-15,BLH,,61.2,63.7
2025-09-15,Banesco,,61.1,63.75
2025-09-15,Ademi,,62.25,63.75
2025-09-15,Quezada,,61.75,62.949999999999996
2025-09-15,Lafise,,61.75,63.75
2025-09-15,Promerica,,61.949999999999996,63.75
2025-09-15,Santa Cruz,,62,63.75
