date,bank,tipo,buy,sell
2025-12-02,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.25
2025-12-02,Scotiabank,Dólar (US) Sucursales,61.85,64.25
2025-12-02,Banreservas,,61.9,63.9
2025-12-02,BHD,,62.05,64.25
2025-12-02,Banco Caribe,,62.8,64.14999999999999
2025-12-02,BDI,,63,64.25
2025-12-02,Vimenca,,63,64.25
2025-12-02,BLH,,,
2025-12-02,Banesco,,62.1,64.25
2025-12-02,Ademi,,62.75,64.25
2025-12-02,Quezada,,63.1,64.4
2025-12-02,Lafise,,62.1,64.25
2025-12-02,Promerica,,62.15,64.25
2025-12-02,Santa Cruz,,63,64.25
