date,bank,tipo,buy,sell
2025-04-16,Scotiabank,Dólar (USD) Sucursales,59,61.8
2025-04-16,Scotiabank,Dólar (USD) Canales Digitales*,59.3,61.5
2025-04-16,Banreservas,,59.349999999999994,61.2
2025-04-16,Banco Popular,,59.3,61.5
2025-04-16,BHD,,59.349999999999994,61.5
2025-04-16,Santa Cruz,,59,61.5
2025-04-16,Banco Caribe,,59,61.75
2025-04-16,BDI,,59,61
2025-04-16,Vimenca,,59,61.5
2025-04-16,BLH,,59,61.3
2025-04-16,Promerica,,59,61.25
2025-04-16,Banesco,,59.15,61.5
2025-04-16,Lafise,,59.25,61.5
2025-04-16,Ademi,,59.3,61.5
2025-04-16,Quezada,,59,60.25
