date,bank,tipo,buy,sell
2025-10-26,Scotiabank,Dólar (US) Canales Digitales*,62.3,64.35
2025-10-26,Scotiabank,Dólar (US) Sucursales,62.3,64.35
2025-10-26,Banreservas,,62.3,64.3
2025-10-26,BHD,,62.349999999999994,64.4
2025-10-26,Banco Caribe,,63.3,64.3
2025-10-26,BDI,,63.3,64.35
2025-10-26,Vimenca,,63,64.4
2025-10-26,BLH,,,
2025-10-26,Banesco,,62.5,64.4
2025-10-26,Ademi,,63.2,64.35
2025-10-26,Quezada,,63.5,64.5
2025-10-26,Lafise,,62.4,64.4
2025-10-26,Promerica,,62.349999999999994,64.35
2025-10-26,Santa Cruz,,63.2,64.4
