date,bank,tipo,buy,sell
2025-07-05,Scotiabank,Dólar (US) Sucursales,57.9,60.7
2025-07-05,Scotiabank,Dólar (US) Canales Digitales*,58,60.6
2025-07-05,Banreservas,,58.65,60.5
2025-07-05,Banco Popular,,57.65,60.65
2025-07-05,BHD,,57.849999999999994,60.65
2025-07-05,Banco Caribe,,59.5,60.55
2025-07-05,BDI,,59.25,60.65
2025-07-05,Vimenca,,59.25,60.65
2025-07-05,BLH,,58.6,60.6
2025-07-05,Banesco,,58.4,60.65
2025-07-05,Ademi,,59.3,60.65
2025-07-05,Quezada,,59.9,60.5
2025-07-05,Lafise,,58.65,60.65
2025-07-05,Promerica,,58.4,60.65
2025-07-05,Santa Cruz,,59.5,60.6
