date,bank,tipo,buy,sell
2025-10-04,Scotiabank,Dólar (US) Canales Digitales*,61.05,62.95
2025-10-04,Scotiabank,Dólar (US) Sucursales,61,63
2025-10-04,Banreservas,,60.9,62.9
2025-10-04,BHD,,61,63
2025-10-04,Banco Caribe,,61.849999999999994,62.849999999999994
2025-10-04,BDI,,62,63.1
2025-10-04,Vimenca,,0,0
2025-10-04,BLH,,,
2025-10-04,Banesco,,61,63
2025-10-04,Ademi,,61.5,63
2025-10-04,Quezada,,62.25,63.349999999999994
2025-10-04,Lafise,,61,63
2025-10-04,Promerica,,61,63
2025-10-04,Santa Cruz,,61.8,63
