date,bank,tipo,buy,sell
2025-10-31,Scotiabank,Dólar (US) Canales Digitales*,62.45,64.55
2025-10-31,Scotiabank,Dólar (US) Sucursales,62.35,64.55
2025-10-31,Banreservas,,62.449999999999996,64.45
2025-10-31,BHD,,62.5,64.55
2025-10-31,Banco Caribe,,63.449999999999996,64.45
2025-10-31,BDI,,63.5,64.55
2025-10-31,Vimenca,,63.3,64.55
2025-10-31,BLH,,,
2025-10-31,Banesco,,62.65,64.55
2025-10-31,Ademi,,63.4,64.5
2025-10-31,Quezada,,63.8,64.7
2025-10-31,Lafise,,62.55,64.55
2025-10-31,Promerica,,62.55,64.55
2025-10-31,Santa Cruz,,63.349999999999994,64.55
