date,bank,tipo,buy,sell
2025-04-30,Scotiabank,Dólar (USD) Sucursales,57.9,60.85
2025-04-30,Scotiabank,Dólar (USD) Canales Digitales*,58.1,60.6
2025-04-30,Banreservas,,58.4,60.25
2025-04-30,Banco Popular,,58.1,60.6
2025-04-30,BHD,,58.25,60.5
2025-04-30,Santa Cruz,,58.25,60.5
2025-04-30,Banco Caribe,,58.4,60.25
2025-04-30,BDI,,58.3,60.2
2025-04-30,Vimenca,,58.4,60.5
2025-04-30,BLH,,58.1,60.3
2025-04-30,Promerica,,58.5,60.75
2025-04-30,Banesco,,58.4,60.5
2025-04-30,Lafise,,58.25,60.6
2025-04-30,Ademi,,58.4,60.5
2025-04-30,Quezada,,58.4,59.3
