date,bank,tipo,buy,sell
2025-08-04,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-08-04,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-08-04,Banreservas,,59.25,61.25
2025-08-04,Banco Popular,,58.35,61.3
2025-08-04,BHD,,58.6,61.3
2025-08-04,Banco Caribe,,60.2,61.2
2025-08-04,BDI,,60.3,61.3
2025-08-04,Vimenca,,60.3,61.3
2025-08-04,BLH,,60,61.3
2025-08-04,Banesco,,58.7,61.3
2025-08-04,Ademi,,60.3,61.3
2025-08-04,Quezada,,60.8,61.449999999999996
2025-08-04,Lafise,,59.3,61.3
2025-08-04,Promerica,,60.05,61.3
2025-08-04,Santa Cruz,,60.3,61.3
