date,bank,tipo,buy,sell
2025-09-14,Scotiabank,Dólar (US) Canales Digitales*,61.05,63.6
2025-09-14,Scotiabank,Dólar (US) Sucursales,61,63.7
2025-09-14,Banreservas,,61.7,63.7
2025-09-14,Banco Popular,,60.9,63.7
2025-09-14,BHD,,60.949999999999996,63.75
2025-09-14,Banco Caribe,,61.7,63.7
2025-09-14,BDI,,61.75,63.75
2025-09-14,Vimenca,,61.25,63.75
2025-09-14,BLH,,61.2,63.7
2025-09-14,Banesco,,61.1,63.75
2025-09-14,Ademi,,62.25,63.75
2025-09-14,Quezada,,61.75,62.949999999999996
2025-09-14,Lafise,,61.75,63.75
2025-09-14,Promerica,,61.949999999999996,63.75
2025-09-14,Santa Cruz,,62,63.75
