date,bank,tipo,buy,sell
2025-04-02,Scotiabank,Dólar (USD) Sucursales,61.55,63.5
2025-04-02,Scotiabank,Dólar (USD) Canales Digitales*,61.7,63.45
2025-04-02,Banreservas,,61.8,63.3
2025-04-02,Banco Popular,,61.5,63.45
2025-04-02,BHD,,61.65,63.449999999999996
2025-04-02,Santa Cruz,,62.449999999999996,63.449999999999996
2025-04-02,Banco Caribe,,61.7,63.449999999999996
2025-04-02,BDI,,62.2,63.4
2025-04-02,Vimenca,,61.65,63.449999999999996
2025-04-02,BLH,,62,63.5
2025-04-02,Promerica,,62,63.449999999999996
2025-04-02,Ademi,,62,63.449999999999996
2025-04-02,Quezada,,62.5,63.3
