date,bank,tipo,buy,sell
2025-04-13,Scotiabank,Dólar (USD) Sucursales,59.9,62.25
2025-04-13,Scotiabank,Dólar (USD) Canales Digitales*,60.05,62
2025-04-13,Banreservas,,60.349999999999994,61.949999999999996
2025-04-13,Banco Popular,,59.95,61.99
2025-04-13,BHD,,60,62
2025-04-13,Santa Cruz,,60,62
2025-04-13,Banco Caribe,,60.25,62.25
2025-04-13,BDI,,60,62
2025-04-13,Vimenca,,60,62
2025-04-13,BLH,,59.8,62
2025-04-13,Promerica,,60.25,62.25
2025-04-13,Banesco,,60,62
2025-04-13,Lafise,,60.25,62.25
2025-04-13,Ademi,,59.949999999999996,61.9
2025-04-13,Quezada,,60,61.3
