date,bank,tipo,buy,sell
2025-09-25,Scotiabank,Dólar (US) Canales Digitales*,60.75,62.65
2025-09-25,Scotiabank,Dólar (US) Sucursales,60.7,62.7
2025-09-25,Banreservas,,60.6,62.6
2025-09-25,Banco Popular,,60.7,62.7
2025-09-25,BHD,,60.9,62.9
2025-09-25,Banco Caribe,,61.6,62.6
2025-09-25,BDI,,61.3,62.9
2025-09-25,Vimenca,,61.5,62.9
2025-09-25,BLH,,60.9,62.8
2025-09-25,Banesco,,60.9,62.9
2025-09-25,Ademi,,61.1,62.9
2025-09-25,Quezada,,61.8,62.8
2025-09-25,Lafise,,60.9,62.9
2025-09-25,Promerica,,60.9,62.9
2025-09-25,Santa Cruz,,61.75,62.9
