date,bank,tipo,buy,sell
2025-04-14,Scotiabank,Dólar (USD) Sucursales,59.9,62.25
2025-04-14,Scotiabank,Dólar (USD) Canales Digitales*,60.05,62
2025-04-14,Banreservas,,60.25,61.849999999999994
2025-04-14,Banco Popular,,59.95,61.99
2025-04-14,BHD,,60,62
2025-04-14,Santa Cruz,,59.75,61.99
2025-04-14,Banco Caribe,,60,62
2025-04-14,BDI,,60,62
2025-04-14,Vimenca,,60,62
2025-04-14,BLH,,59.8,62
2025-04-14,Promerica,,60.25,62.25
2025-04-14,Banesco,,60,62
2025-04-14,Lafise,,60,62
2025-04-14,Ademi,,59.949999999999996,61.9
2025-04-14,Quezada,,60,61.3
