date,bank,tipo,buy,sell
2025-08-18,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-18,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-18,Banreservas,,60.3,62.3
2025-08-18,Banco Popular,,59.4,62.35
2025-08-18,BHD,,59.65,62.349999999999994
2025-08-18,Banco Caribe,,61.25,62.25
2025-08-18,BDI,,61.2,62.25
2025-08-18,Vimenca,,61.349999999999994,62.349999999999994
2025-08-18,BLH,,61.1,62.35
2025-08-18,Banesco,,59.15,62.349999999999994
2025-08-18,Ademi,,61.349999999999994,62.349999999999994
2025-08-18,Quezada,,61.6,62.75
2025-08-18,Lafise,,60.35,62.35
2025-08-18,Promerica,,60.9,62.349999999999994
2025-08-18,Santa Cruz,,61.349999999999994,62.349999999999994
