date,bank,tipo,buy,sell
2025-08-20,Scotiabank,Dólar (US) Canales Digitales*,60,62.65
2025-08-20,Scotiabank,Dólar (US) Sucursales,59.9,62.75
2025-08-20,Banreservas,,60.55,62.55
2025-08-20,Banco Popular,,59.65,62.65
2025-08-20,BHD,,59.949999999999996,62.65
2025-08-20,Banco Caribe,,61.65,62.65
2025-08-20,BDI,,61.2,62.25
2025-08-20,Vimenca,,61.65,62.65
2025-08-20,BLH,,61.2,62.65
2025-08-20,Banesco,,61,62.65
2025-08-20,Ademi,,61.349999999999994,62.349999999999994
2025-08-20,Quezada,,61.8,62.949999999999996
