date,bank,tipo,buy,sell
2025-09-01,Scotiabank,Dólar (US) Canales Digitales*,60.85,63.5
2025-09-01,Scotiabank,Dólar (US) Sucursales,60.75,63.6
2025-09-01,Banreservas,,61.449999999999996,63.449999999999996
2025-09-01,Banco Popular,,60.5,63.5
2025-09-01,BHD,,60.7,63.5
2025-09-01,Banco Caribe,,62.5,63.5
2025-09-01,BDI,,62.449999999999996,63.449999999999996
2025-09-01,Vimenca,,62.5,63.5
2025-09-01,BLH,,62.2,63.5
2025-09-01,Banesco,,61,63.5
2025-09-01,Ademi,,62.3,63.3
2025-09-01,Quezada,,63.1,63.75
2025-09-01,Lafise,,61.5,63.5
2025-09-01,Promerica,,62,63.5
2025-09-01,Santa Cruz,,62.5,63.5
